RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,7.06,0.20,0:02.76,0,101049,0,0
90,7.09,0.50,0:02.89,157,103531,53224,40465
80,7.28,0.64,0:03.02,360,139805,80043,53136
70,7.46,0.40,0:03.02,793,102695,66869,58562
60,7.57,0.63,0:03.12,16969,130978,79955,67428
50,8.14,0.52,0:03.26,2728,169529,111087,76229
40,8.70,2.27,0:04.07,42812,490244,458973,387956
30,8.58,2.66,0:04.18,3515,534425,526614,559544
20,10.35,3.65,0:05.26,204354,541662,540640,581347
10,10.75,3.49,0:05.24,162355,540872,539478,587674
5,11.13,4.54,0:05.83,392598,570348,559335,605145
