RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
30,0,1306300,1408473,1458358,16523,106285.4,240.420,3,27145.62,23132164,495844.6
30,1,2305,3005.396,11.065,,,,,,,
30,2,1324,1704.138,3.082,,,,,,,
30,3,2393,3123.782,10.011,8,55.041,2.946,,,,
30,4,1680,2365.186,3.353,16,102.441,1.769,,,,
