RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,704684,654457.5,552717.0,1795,54714.35,50.768,,,,,216635,108849.3,16562.53
100,1,1118,1387.292,2.315,1,22.127,0.000,,,,,10,10.108,4.267
100,2,128,283.759,0.182,,,,,,,,,,
100,3,632,671.049,1.733,,,,,,,,,,
100,4,587,786.388,7.083,,,,,,,,,,
90,0,786624,1624048,20948085,32841,654401.6,106445.9,4,141429.6,212039982,,376468,422769.2,218717.1
90,1,1242,1555.032,2.267,,,,,,,,,,
90,2,271,536.669,4.843,,,,,,,,,,
90,3,1110,1498.558,2.876,2,37.961,22.171,,,,,13,0.719,0.005
90,4,535,617.569,1.429,,,,,,,,,,
80,0,786706,1626045,16148570,32835,651917.2,631072.1,4,127464.1,108819162,,377417,418581.8,796037.0
80,1,3998,4418.345,35.798,,,,,,,,,,
80,2,1152,1459.771,1.707,,,,,,,,,,
80,3,2243,3047.742,14.766,1,22.534,0.000,,,,,7,0.297,0.000
80,4,1772,2292.564,1.876,,,,,,,,,,
70,0,786556,1622453,12563524,32838,653549.7,165179.2,5,166283.5,121401835,,375919,410866.0,319277.6
70,1,1012,1189.920,1.328,,,,,,,,,,
70,2,334,596.560,3.173,,,,,,,,,,
70,3,1058,1292.340,2.120,,,,,,,,,,
70,4,199,252.793,2.579,,,,,,,,,,
60,0,996572,2410418,2925384,76207,1432208,403843.2,10,524290.7,1511657124,,560220,312237.1,160439.6
60,1,1035,1242.964,1.880,,,,,,,,,,
60,2,804,1101.840,2.431,,,,,,,,,,
60,3,4372,5110.929,70.684,,,,,,,,,,
60,4,3003,3721.408,36.445,,,,,,,,,,
50,0,1048652,2486987,3687295,81203,1499143,260273.6,20,683739.8,236979861,,607053,297518.5,2964928
50,1,2016,2491.770,2.080,1,21.651,0.000,,,,,7,0.311,0.000
50,2,494,782.458,2.647,,,,,,,,,,
50,3,2772,3448.258,4.382,,,,,,,,,,
50,4,1584,2024.646,2.459,,,,,,,,,,
40,0,1048724,2299402,73100974,74726,1323223,454447.8,8,234238.0,241551841,,603959,273168.9,185844.0
40,1,4811,5312.708,102.570,,,,,,,,,,
40,2,622,1032.494,4.956,,,,,,,,,,
40,3,3314,4346.471,7.636,,,,,,,,,,
40,4,3329,4143.853,9.398,,,,,,,,,,
30,0,1048725,2492249,5283849,82187,1474615,83628.06,4,123826.3,235138398,,609855,307959.7,175328.9
30,1,1084,1400.676,2.739,,,,,,,,,,
30,2,276,584.513,2.706,,,,,,,,,,
30,3,615,848.015,3.095,1,17.571,0.000,,,,,3,0.092,0.000
30,4,4901,5480.088,68.880,,,,,,,,,,
20,0,1048836,2539321,4380941,85146,1551108,65876.01,8,207965.4,109652306,,600836,278812.8,269653.5
20,1,1542,1892.626,2.527,,,,,,,,,,
20,2,542,903.821,4.916,,,,,,,,,,
20,3,2222,2901.570,20.340,1,23.786,0.000,,,,,3,0.109,0.001
20,4,911,1256.554,3.537,,,,,,,,,,
10,0,1048997,2722346,8423282,95870,1654018,69445.36,1,37578.43,0.000,,613659,342595.5,348227.0
10,1,2394,3116.125,7.730,,,,,,,,,,
10,2,1044,1483.651,2.585,,,,,,,,,,
10,3,3545,4595.960,7.184,,,,,,,,,,
10,4,2413,2951.091,7.299,,,,,,,,,,
5,0,1048847,2708498,26731006,96859,1625193,141290.5,1,24536.12,0.000,,616595,366013.5,400555.0
5,1,2784,3503.499,2.633,,,,,,,,,,
5,2,962,1486.584,4.499,,,,,,,,,,
5,3,3377,4351.539,7.841,,,,,,,,,,
5,4,1928,2417.717,2.507,1,22.823,0.000,,,,,7,0.307,0.001
