RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.26,0.87,0:03.17,1795,702890,191375,9814
90,2.27,1.86,0:04.32,32840,753728,382024,282951
80,2.33,1.81,0:04.34,32835,753731,442623,283816
70,2.39,1.82,0:04.39,32838,753738,491564,284533
60,2.41,3.09,0:05.64,76207,920328,564467,498005
50,2.41,3.33,0:05.87,81203,967524,565364,550059
40,2.33,2.84,0:05.28,74726,974001,565570,563015
30,2.37,2.86,0:05.37,82187,966540,565584,563024
20,2.50,2.90,0:05.52,85146,963581,565586,563023
10,2.49,2.93,0:05.59,95870,952857,565587,563014
5,2.43,2.92,0:05.53,96859,951867,565586,563020
