RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,679237,58
90,693770,80
80,696846,416
70,719471,2122
60,784282,17149
50,896549,9048
40,1036882,12628
30,1190842,16071
20,1312857,5291
10,1449908,2740
5,1525639,4547
