RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,786491,1388955,8053657,53418,838784.5,192763.0,,,,45786.72,262154,8437.257,927.915
100,1,1812,2454.128,2.450,,,,,,,,,,
100,2,528,897.574,9.182,,,,,,,,,,
100,3,901,1164.070,2.840,8,61.377,3.550,,,,,8,0.319,0.000
100,4,1049,1257.697,2.308,,,,,,,,,,
90,0,786578,962283.1,6687324,7,151.983,55.668,17,468180.8,17927975,211163.8,314666,159302.6,58037.02
90,1,1582,2080.579,0.937,,,,,,,,,,
90,2,682,965.520,2.439,,,,,,,,,,
90,3,1772,2517.117,2.803,16,118.633,5.433,,,,,16,0.551,0.000
90,4,1132,1403.195,1.844,,,,,,,,,,
80,0,786491,973039.6,4317098,7,112.187,57.099,17,427644.2,89923443,214655.6,313998,156359.7,36051.10
80,1,1828,2544.051,2.862,,,,,,,,,,
80,2,918,1036.252,1.551,,,,,,,,,,
80,3,1834,2517.465,1.792,,,,,,,,,,
80,4,1079,1252.744,0.649,,,,,,,,,,
70,0,786725,972623.0,12632667,20,305.073,95.053,17,378199.5,150989523,220592.4,310753,142583.3,32594.33
70,1,595,790.001,1.375,,,,,,,,,,
70,2,132,295.497,0.116,,,,,,,,,,
70,3,3506,4195.398,25.659,,,,,,,,,,
70,4,1879,2409.946,1.945,,,,,,,,,,
60,0,996244,1603520,317000.7,188,2863.356,132.191,19,774696.0,1810639552,332819.8,610152,505209.7,812297.3
60,1,1828,2398.040,26.606,,,,,,,,,,
60,2,573,918.422,3.848,,,,,,,,,,
60,3,1136,1650.312,2.245,,,,,,,,,,
60,4,573,736.393,2.607,,,,,,,,,,
50,0,1048912,1773224,1057948,206,2272.235,79.672,21,834305.0,426593956,362798.9,682360,599599.6,1098797
50,1,1454,1791.451,1.853,,,,,,,,,,
50,2,506,809.331,1.045,,,,,,,,,,
50,3,1374,1913.145,1.641,,,,,,,,,,
50,4,3167,3926.432,58.424,,,,,,,,,,
40,0,1048655,1840142,2985147,17,247.292,120.831,15,383004.5,24354340,370043.8,699302,650821.9,779442.6
40,1,835,1210.821,4.060,31,222.724,7.710,,,,,31,1.177,0.000
40,2,450,631.767,1.099,,,,,,,,,,
40,3,4234,5296.329,216.078,,,,,,,,,,
40,4,2820,3753.831,4.811,,,,,,,,,,
30,0,1048705,1833174,1438170,17,186.491,62.778,13,263023.8,95637980,369249.2,691764,630041.2,21486343
30,1,1233,1694.231,3.383,16,116.209,3.234,,,,,16,0.586,0.000
30,2,613,930.157,2.440,,,,,,,,,,
30,3,884,1252.044,1.463,,,,,,,,,,
30,4,342,445.985,3.072,,,,,,,,,,
20,0,1048724,1853936,39238621,17,226.932,72.541,8,170263.7,101513517,372421.9,695581,650230.0,385434.2
20,1,1586,2025.971,2.819,,,,,,,,,,
20,2,287,521.255,2.406,,,,,,,,,,
20,3,1265,1787.601,1.464,,,,,,,,,,
20,4,570,716.064,1.997,,,,,,,,,,
10,0,1048927,1863987,5968961,17,174.588,37.813,4,79897.20,1320842,371310.2,698332,668662.0,506791.8
10,1,601,917.513,4.317,29,212.841,8.514,,,,,29,1.113,0.000
10,2,262,553.587,4.170,,,,,,,,,,
10,3,,,,,,,,,,,,,
10,4,2380,3160.542,9.648,,,,,,,,,,
5,0,1048725,1866836,1769038,17,186.249,55.301,2,26324.62,162269157,366646.0,699929,669298.0,522942.6
5,1,1328,1713.901,2.489,8,62.094,2.899,,,,,8,0.326,0.000
5,2,341,718.222,3.157,16,114.450,1.990,,,,,16,0.583,0.000
5,3,853,1168.649,3.286,,,,,,,,,,
5,4,420,472.431,1.897,,,,,,,,,,
