RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,104685,69047.16,3631.358,,,,,,,,,,
100,1,1989,2531.836,2.079,,,,,,,,,,
100,2,160,393.353,4.618,,,,,,,,,,
100,3,1057,1391.155,2.043,,,,,,,,,,
100,4,1477,1795.690,1.734,,,,,,,,,,
90,0,141092,435572.9,190349.7,21742,343166.0,57854.58,1,28845.51,0.000,,34046,2938.331,220.934
90,1,598,817.698,3.466,1,18.460,0.000,,,,,7,0.344,0.002
90,2,577,908.103,2.955,,,,,,,,,,
90,3,415,483.068,1.178,,,,,,,,,,
90,4,1883,2420.532,1.730,,,,,,,,,,
80,0,174266,865968.9,553974.0,48837,752208.3,43479.61,3,105418.0,239699252,,67085,3841.563,1583.102
80,1,1093,1344.553,2.501,,,,,,,,,,
80,2,500,726.213,1.497,,,,,,,,,,
80,3,439,509.718,3.127,,,,,,,,,,
80,4,2321,3075.610,8.731,,,,,,,,,,
70,0,180414,1047409,1018745,62772,929677.1,32371.43,5,156284.4,45844416,,73161,3810.324,2430.998
70,1,1995,2316.099,1.315,,,,,,,,,,
70,2,414,632.446,2.393,,,,,,,,,,
70,3,1803,2181.836,1.629,,,,,,,,,,
70,4,1437,1830.563,3.017,4,83.433,61.999,,,,,11,5.736,2.549
60,0,196361,1232385,1495982,73801,1104884,184125.8,5,130540.6,92912607,,81297,5207.546,856.083
60,1,2379,3072.071,8.006,,,,,,,,,,
60,2,481,747.525,2.886,,,,,,,,,,
60,3,1968,2405.095,2.473,,,,,,,,,,
60,4,1269,1674.021,3.335,6,99.216,11.348,,,,,25,1.090,0.002
50,0,284153,1426445,2916809,80696,1244346,238966.9,6,127666.9,44125347,,127704,17042.31,101987.2
50,1,1141,1262.861,1.130,,,,,,,,,,
50,2,229,424.206,0.442,,,,,,,,,,
50,3,4720,5513.959,477.640,,,,,,,,,,
50,4,2614,3395.202,5.304,,,,,,,,,,
40,0,736925,2587178,3700500,120744,2029588,347162.5,7,115967.3,10464886,,402307,163153.8,118130.3
40,1,1223,1567.933,4.200,,,,,,,,,,
40,2,400,745.438,1.836,,,,,,,,,,
40,3,485,580.170,2.198,,,,,,,,,,
40,4,3389,4591.794,7.300,,,,,,,,,,
30,0,1307163,5103052,3311647,220369,3717038,633033.7,6,118450.2,43558900,,874762,662676.3,678692.3
30,1,3013,3780.926,39.609,,,,,,,,,,
30,2,739,1437.062,5.828,,,,,,,,,,
30,3,6738,8416.445,92.002,2,31.189,3.142,,,,,10,11.113,11.144
30,4,3203,4304.951,16.383,,,,,,,,,,
20,0,1339444,5306600,6325795,231591,3891101,819559.3,7,107568.1,2768478,,894919,673489.0,2898421
20,1,3600,4465.418,270.979,,,,,,,,,,
20,2,750,1494.276,6.312,,,,,,,,,,
20,3,7582,10135.36,70.388,,,,,,,,,,
20,4,4113,5371.993,10.681,,,,,,,,,,
10,0,2612558,10704074,2929605,451063,7741731,19503716,5,100558.3,1162258,,1842393,1541547,5470687
10,1,5927,7554.775,97.124,,,,,,,,,,
10,2,1899,3006.652,3.377,,,,,,,,,,
10,3,8711,11663.83,59.314,4,60.202,1.759,,,,,10,0.469,0.000
10,4,3983,5087.565,13.964,,,,,,,,,,
5,0,2664978,11242004,5691687,455413,7783784,10308916,6,88943.99,3008963,,1964667,1961036,5263262
5,1,1929,2322.061,1.967,,,,,,,,,,
5,2,752,1647.455,2.601,1,17.621,0.000,,,,,2,0.041,0.000
5,3,14717,15600.70,892.848,,,,,,,,,,
5,4,9096,10629.66,113.756,,,,,,,,,,
