RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,100629,64990.44,811.939,,,,,,,
100,1,1527,1968.429,2.608,,,,,,,
100,2,591,800.720,3.731,,,,,,,
100,3,1442,1781.480,2.702,,,,,,,
100,4,813,999.904,2.223,,,,,,,
90,0,152113,693421.3,962753.6,42860,602849.7,22649.67,1,29005.09,0.000,
90,1,1605,1991.107,2.011,,,,,,,
90,2,266,593.070,5.670,5,72.010,14.106,,,,
90,3,1892,2228.420,1.370,,,,,,,
90,4,1126,1332.195,1.329,,,,,,,
80,0,165647,771594.4,501449.9,50416,674054.2,20665.93,3,90145.61,10986006,
80,1,2033,2588.464,1.375,,,,,,,
80,2,231,418.152,3.932,,,,,,,
80,3,2384,2857.558,8.198,,,,,,,
80,4,2289,2801.329,9.471,,,,,,,
70,0,189040,871363.8,831357.1,59301,759789.2,22352.63,5,161374.8,30779864,
70,1,832,889.109,1.617,,,,,,,
70,2,319,642.149,6.062,2,27.828,10.848,,,,
70,3,3489,3838.692,23.191,,,,,,,
70,4,2880,3459.298,8.227,,,,,,,
60,0,175312,908614.9,347051.0,63947,800274.4,143611.1,6,145546.6,60443411,
60,1,1081,1362.120,3.480,,,,,,,
60,2,532,878.975,2.163,,,,,,,
60,3,882,1017.773,3.307,,,,,,,
60,4,4412,4753.822,61.242,,,,,,,
50,0,244230,1084915,642641.3,72994,940413.9,46810.93,7,134835.9,33368950,
50,1,1916,2334.337,2.117,,,,,,,
50,2,549,857.816,3.238,,,,,,,
50,3,2797,3518.973,5.764,8,97.211,4.429,,,,
50,4,1768,2618.197,5.300,26,311.359,4.437,,,,
40,0,1279836,3490236,5139901,157459,2370432,435534.0,6,162201.5,138400745,
40,1,1076,1283.688,1.555,,,,,,,
40,2,367,728.847,1.936,,,,,,,
40,3,230,247.113,0.394,,,,,,,
40,4,3099,3977.116,14.055,1,15.583,0.000,,,,
30,0,1382382,5050234,8134369,244798,3461716,816970.4,7,131724.4,50845089,
30,1,2867,3750.688,5.521,3,54.582,33.356,,,,
30,2,1004,1612.961,4.437,,,,,,,
30,3,5024,6120.510,11.502,,,,,,,
30,4,2226,2914.763,23.377,,,,,,,
20,0,1382401,5027912,5049609,245101,3464759,3677045,6,93175.02,2082444,
20,1,3126,3785.836,18.093,,,,,,,
20,2,740,1185.076,1.276,,,,,,,
20,3,4289,5983.526,26.353,,,,,,,
20,4,1626,2083.555,2.289,2,41.670,0.144,,,,
10,0,1515353,5412829,5160742,257617,3690879,5664817,5,98853.53,112929.6,
10,1,3999,4996.472,11.849,,,,,,,
10,2,1505,2105.406,2.179,,,,,,,
10,3,5422,7149.539,16.819,,,,,,,
10,4,2672,3594.435,8.389,,,,,,,
5,0,1898638,6746617,5612344,315743,4469068,1239396,7,97307.90,3213087,
5,1,4651,5836.582,295.681,,,,,,,
5,2,1751,2581.831,3.537,,,,,,,
5,3,8341,11451.75,153.487,,,,,,,
5,4,4559,5783.566,17.411,,,,,,,
