RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,890948,32395
90,892214,32504
80,894069,32783
70,901613,32786
60,1074563,84414
50,1120626,94602
40,1122209,97793
30,1049065,524320
20,1125732,93575
10,1049063,524345
5,1049070,524338
