RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,257474,0
90,257082,95
80,254771,95
70,307671,37948
60,313854,50094
50,290218,66876
40,345996,83222
30,1118819,425179
20,1180214,594546
10,1180374,594949
5,1208964,603330
