RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.52,0.11,0:03.63,0,100590,0,0
90,3.61,0.20,0:03.85,926,140742,44411,42404
80,3.53,0.32,0:03.89,3800,153020,60008,54871
70,3.58,0.34,0:03.96,4841,162861,74439,66667
60,3.60,0.37,0:04.00,6435,172099,77856,75440
50,3.61,0.69,0:04.34,32259,213954,112436,107594
40,3.93,1.79,0:05.82,15323,1103643,553832,586444
30,3.85,2.25,0:06.29,2712,1379608,708902,763567
20,4.02,2.06,0:06.27,32,1382707,709365,776519
10,4.15,2.03,0:06.34,3196,1389395,714376,779945
5,4.20,3.58,0:07.92,82642,1810552,821452,1237937
