RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2
100,0,99354,82671.48,9011.447,,,,,,,6652.442,,,,99354,14809.67,304.298
100,1,914,1082.728,0.848,,,,,,,150.670,,,,914,217.040,0.379
100,2,685,2056.853,1390.598,,,,,,,1454.851,,,,685,1516.083,1372.140
100,3,1095,1594.674,1.761,,,,,,,,,,,1095,38.928,0.000
100,4,851,1257.992,1.765,,,,,,,,,,,851,48.051,0.270
90,0,116085,125922.7,95834.67,100,835.763,19.626,2,16445.24,623604.3,26865.72,17009,1158.261,89.802,116085,36669.06,84111.25
90,1,18869,47169.26,9887.350,2,22.167,12.445,,,,22654.79,18237,1281.320,77.888,18869,24449.88,9128.165
90,2,17026,83659.02,55456.08,25,169.837,2.595,,,,43567.08,16072,1023.669,41.830,17026,46352.15,50540.97
90,3,566,812.592,1.108,,,,,,,,,,,566,23.818,0.000
90,4,200,258.978,1.690,,,,,,,,,,,200,7.330,0.000
80,0,118879,133826.1,155576.8,66,462.165,2.561,4,45206.37,44937811,30039.82,19836,1370.925,125.160,118879,40673.88,140745.9
80,1,22701,54941.81,13432.20,,,,1,21618.95,0.000,27058.09,21934,1324.753,6062.776,22701,29231.35,12525.69
80,2,20227,95712.77,204157.7,248,1733.341,6.026,,,,47143.28,19542,1161.890,15.631,20227,50814.91,175740.8
80,3,734,808.567,1.532,,,,,,,,,,,734,30.626,0.000
80,4,474,621.304,1.588,,,,,,,,,,,474,18.294,0.000
70,0,119839,139706.3,83956.50,88,652.831,10.822,6,36986.27,3267558,31365.58,20632,1689.900,1545.318,119839,42104.47,71790.31
70,1,24710,60240.54,96883.85,27,196.916,1.340,,,,29094.04,23717,1623.713,111.398,24710,31425.15,89445.27
70,2,22952,88618.51,57386.07,1,9.397,0.000,,,,47341.89,22267,1193.439,34.667,22952,50443.92,52802.53
70,3,1034,1275.125,1.310,,,,,,,,,,,1034,37.058,0.000
70,4,588,821.714,1.812,,,,,,,,,,,588,23.942,0.000
60,0,119831,144695.7,213573.5,67,478.058,3.178,6,40481.50,26534558,33540.40,20676,1294.118,33.759,119831,44282.81,197721.0
60,1,25992,64134.97,62106.99,2,15.727,0.552,1,16280.29,0.000,32454.24,24883,1428.217,292.626,25992,34887.45,59158.05
60,2,25282,80823.65,40123.16,66,472.617,4.647,1,31778.18,0.000,45117.18,24016,981.457,10.678,25282,48124.18,38113.78
60,3,1523,1981.755,8.423,,,,,,,,,,,1523,80.758,0.170
60,4,557,766.251,1.992,,,,,,,,,,,557,35.591,0.411
50,0,134974,162932.0,119094.7,456,3231.047,2.917,4,25703.98,18419276,35204.03,28394,1808.575,187.175,134974,47686.56,103946.4
50,1,26873,67623.51,141438.6,185,1330.814,6.183,1,12357.50,0.000,32978.14,25458,1428.498,34.390,26873,35447.56,133585.1
50,2,43409,120996.7,161053.2,475,3273.988,3.888,,,,55771.49,33501,1397.723,27.783,43409,61454.57,121896.3
50,3,1140,1670.263,1.862,,,,,,,,,,,1140,49.736,0.000
50,4,868,1077.243,2.123,,,,,,,,,,,868,40.610,0.000
40,0,459632,638379.3,20370578,1992,14295.12,6.107,6,35076.83,4282885,213378.1,202876,9573.402,870.216,459632,258209.5,18861728
40,1,346775,532614.9,1916352,2483,17705.40,15.431,3,45893.05,19178932,200160.4,194574,9478.740,2286.193,346775,235117.7,1771410
40,2,343864,718722.1,8849943,985,7579.204,18.649,1,31496.65,0.000,292628.6,192790,10048.94,1059.523,343864,339697.0,7898606
40,3,867,1221.497,2.118,,,,,,,,,,,867,32.783,0.000
