RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100767,0
90,152194,159
80,162194,356
70,167493,169
60,170435,180
50,205481,1169
40,1151399,5516
30,1371308,440
20,1385868,290
10,1389704,782
5,1413852,4437
