RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,688098,531844.6,387629.6,1382,10286.44,1.950,,,,,164094,7245.841,777.537,688098,21076.44,35021.96,,,
100,1,3091,3778.296,70.594,2,18.503,17.970,,,,,4,0.126,0.000,3091,122.924,0.005,,,
100,2,1130,1502.229,2.240,4,29.646,3.373,,,,,13,0.492,0.000,1130,40.257,0.000,,,
100,3,1254,1612.872,1.003,,,,,,,,,,,1254,43.842,0.000,,,
100,4,1306,1750.740,1.772,,,,,,,,,,,1306,46.629,0.000,,,
90,0,1048788,2024728,7399278,173932,1209312,53306.51,16,88454.55,2708666,,525392,21299.60,11132.04,1048788,32688.28,5520.690,,,
90,1,2090,2580.492,84.690,,,,,,,,,,,2090,75.030,0.015,,,
90,2,1666,3134.809,4.843,2,29.837,92.221,,,,,31,5.339,0.569,1666,76.657,0.015,,,
90,3,1514,1764.536,0.463,,,,,,,,,,,1514,53.140,0.000,,,
90,4,652,847.476,1.618,1,14.317,0.000,,,,,7,0.303,0.001,652,39.060,0.349,,,
80,0,1048721,1857142,3495333,141273,1013299,37737.27,10,55080.61,2610905,,524871,20283.79,7866.890,1048721,33495.68,3179.357,,,
80,1,1289,1692.249,2.191,,,,,,,,,,,1289,44.102,0.000,,,
80,2,1047,1918.740,5.980,2,15.892,6.896,,,,,24,10.445,2.792,1047,43.301,0.006,,,
80,3,1294,1793.356,2.914,,,,,,,,,,,1294,47.335,0.000,,,
80,4,997,1321.908,1.373,,,,,,,,,,,997,36.926,0.000,,,
70,0,1048796,1880392,10849182,142567,1027690,106290.3,5,26560.83,892409.5,,524913,20151.78,3629.452,1048796,36463.91,10772.51,,,
70,1,1565,2195.392,3.500,6,62.647,36.281,,,,,8,0.309,0.000,1565,55.026,0.000,,,
70,2,1785,3555.866,5.946,3,30.600,19.665,,,,,10,0.434,0.000,1785,80.415,0.019,,,
70,3,1516,2017.914,2.161,,,,,,,,,,,1516,59.330,0.000,,,
70,4,733,820.046,1.422,,,,,,,,,,,733,27.862,0.000,,,
60,0,1048862,2170027,5345214,194136,1328706,805410.0,3,15096.30,105709.5,,525027,20052.27,4971.058,1048862,33074.41,5606.295,,,
60,1,2309,3236.125,10.780,,,,,,,,,,,2309,111.288,0.990,,,
60,2,1738,3163.735,5.538,2,14.574,2.875,,,,,10,0.401,0.000,1738,70.052,0.011,,,
60,3,1840,2564.409,2.163,,,,,,,,,,,1840,85.563,0.126,,,
60,4,1967,2736.418,3.645,,,,,,,,,,,1967,101.221,0.231,,,
