RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,688877,1398
90,1050208,173938
80,1049696,141282
70,1049737,142586
60,1049825,194141
50,1049755,209327
40,1049622,153283
30,1049582,192005
20,1050288,143164
10,1049230,181489
5,1050499,129146
