RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.25,3.51,0:05.76,108592,940196,558105,122948
90,2.10,2.91,0:05.30,90,1048699,565351,546478
80,2.26,2.68,0:05.25,14,1048781,565625,562251
70,2.26,2.57,0:05.15,17,1048784,565607,562284
60,2.22,2.61,0:05.16,16,1048783,565617,562417
50,2.22,2.87,0:05.42,14,1048793,565625,562703
40,2.28,2.45,0:05.06,14,1048793,565622,562727
30,2.31,2.29,0:04.94,14,1048798,565625,562796
20,2.36,2.20,0:04.89,14,1048798,565624,562878
10,2.52,1.91,0:04.78,14,1048801,565624,562970
5,2.46,1.90,0:04.70,14,1048801,565612,562995
