RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,1048929,3139742,12385485,108621,2397531,9301309,,,,65216.34,524339,17233.96,1154.600
100,1,497,626.349,2.741,,,,,,,,,,
100,2,292,558.441,0.421,,,,,,,,,,
100,3,258,348.889,7.391,,,,,,,,,,
100,4,2876,3961.879,4.241,,,,,,,,,,
90,0,1048844,1901164,2051436,90,1686.037,85.848,35,865361.5,41838320,384839.1,745943,697985.7,84318917
90,1,2609,3117.251,4.485,,,,,,,,,,
90,2,721,1066.174,1.692,,,,,,,,,,
90,3,2274,2995.031,10.623,,,,,,,,,,
90,4,1066,1283.396,1.849,,,,,,,,,,
80,0,1048720,1948306,20749691,14,246.188,34.783,33,751587.6,67594693,390829.9,758701,719854.9,837139.5
80,1,5035,5259.157,39.003,,,,,,,,,,
80,2,735,1155.469,2.489,,,,,,,,,,
80,3,2823,3990.254,4.486,,,,,,,,,,
80,4,2361,2854.701,8.950,,,,,,,,,,
70,0,1048726,1948189,477318759,17,375.293,125.760,34,642790.6,70291933,390872.6,754493,732343.0,458940.2
70,1,1468,1806.246,2.195,,,,,,,,,,
70,2,343,599.635,2.119,,,,,,,,,,
70,3,1713,2027.990,1.546,,,,,,,,,,
70,4,784,942.065,1.539,,,,,,,,,,
60,0,1048851,1962613,30326707,16,350.960,109.800,25,617939.7,145783304,392740.2,753144,730419.2,1057206
60,1,674,862.461,2.281,,,,,,,,,,
60,2,466,701.701,0.519,,,,,,,,,,
60,3,2665,3668.116,7.104,8,118.015,4.388,,,,,8,0.271,0.000
60,4,2551,3069.089,5.423,,,,,,,,,,
50,0,1048732,1974152,1381208,14,210.199,7.365,25,900666.4,440652023,378934.0,772480,775233.8,614480.9
50,1,2308,2922.093,8.743,,,,,,,,,,
50,2,391,860.202,9.172,16,230.550,4.594,,,,,16,0.503,0.000
50,3,3102,3885.909,13.106,,,,,,,,,,
50,4,2261,2633.803,11.120,,,,,,,,,,
40,0,1048803,1987862,1899727,14,266.928,98.561,21,480237.0,78844427,380957.6,775312,773341.3,1177755
40,1,2266,2933.983,18.447,16,227.817,2.415,,,,,16,0.519,0.000
40,2,200,523.248,7.760,,,,,,,,,,
40,3,2419,3199.061,6.826,,,,,,,,,,
40,4,1526,1873.345,1.719,,,,,,,,,,
30,0,1048809,1995126,2409529,14,250.529,60.015,16,324834.7,87128007,380876.0,766392,766262.9,1078219
30,1,1091,1372.243,1.882,,,,,,,,,,
30,2,327,571.108,2.305,,,,,,,,,,
30,3,651,1127.825,7.046,16,226.965,2.400,,,,,16,0.507,0.000
30,4,166,182.593,0.313,,,,,,,,,,
20,0,1048918,1998404,1383594,14,257.710,74.605,13,275334.4,62537430,376874.8,774194,781142.3,435166748
20,1,2089,2825.036,192.745,,,,,,,,,,
20,2,870,1227.294,2.302,,,,,,,,,,
20,3,2006,2648.153,1.478,,,,,,,,,,
20,4,1754,2273.821,2.942,,,,,,,,,,
10,0,1048813,2018207,2333409,14,247.738,60.140,5,114567.2,10553975,379827.0,768047,790211.8,648906.3
10,1,2015,2648.827,2.104,,,,,,,,,,
10,2,908,1234.969,1.525,,,,,,,,,,
10,3,3371,4382.212,5.534,,,,,,,,,,
10,4,2050,2606.641,3.028,,,,,,,,,,
5,0,1048851,2019538,23612586,14,270.435,86.808,2,36798.01,35535417,382124.3,766064,783652.5,1098020
5,1,4275,4702.647,121.845,,,,,,,,,,
5,2,1126,1597.539,2.166,,,,,,,,,,
5,3,2963,4013.718,115.423,,,,,,,,,,
5,4,2006,2539.583,2.820,,,,,,,,,,
