RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.18,2.95,0:05.14,218389,568176,283316,235289
90,2.24,1.27,0:03.79,19,786552,342574,263367
80,2.36,1.23,0:03.88,8,786557,402115,282748
70,2.33,1.32,0:03.95,12,786560,456218,283542
60,2.47,1.83,0:04.80,2239,996074,564600,504461
50,2.62,1.79,0:04.95,186,1048542,565435,553335
40,2.58,1.88,0:04.94,89,1048635,565518,558201
30,2.67,1.80,0:04.91,20,1048708,565590,562799
20,2.72,1.79,0:04.92,19,1048709,565595,562906
10,2.73,1.80,0:04.92,20,1048708,565587,563002
5,2.87,1.68,0:04.90,19,1048709,565596,563062
