RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,8,2733,3492.306,4.340,,,,,,,
100,9,2588,3447.261,5.888,,,,,,,
100,10,1415,1817.353,1.704,,,,,,,
100,11,1762,2204.451,1.261,,,,,,,
100,12,1703,2061.802,1.335,,,,,,,
100,13,1937,2536.390,2.783,,,,,,,
100,14,958,1372.348,2.138,,,,,,,
100,15,4078,4339.724,14.326,,,,,,,
100,16,,,,,,,,,,
100,17,586,1038.311,3.917,,,,,,,
100,18,885,1582.124,3.099,,,,,,,
100,19,936,1589.462,3.906,,,,,,,
90,8,2268,2885.576,11.751,,,,,,,
90,9,2144,2862.651,31.619,,,,,,,
90,10,1697,2143.924,2.408,,,,,,,
90,11,1552,2102.412,2.744,,,,,,,
90,12,1580,1960.288,0.940,,,,,,,
90,13,1573,2106.458,2.591,,,,,,,
90,14,510,963.869,4.125,,,,,,,
90,15,6028,6629.250,61.801,,,,,,,
90,16,79,118.414,1.034,,,,,,,
90,17,487,791.385,1.273,,,,,,,
90,18,700,1246.948,1.931,,,,,,,
90,19,902,1496.242,1.746,,,,,,,
80,8,2126,2734.156,42.297,,,,,,,
80,9,2393,2924.005,5.700,,,,,,,
80,10,2080,2747.231,264.088,,,,,,,
80,11,2343,3012.179,10.346,,,,,,,
80,12,2078,2517.471,302.299,,,,,,,
80,13,1621,2197.255,2.161,,,,,,,
80,14,198,552.198,5.533,,,,,,,
80,15,5684,6149.770,55.075,,,,,,,
80,16,79,127.065,0.982,,,,,,,
80,17,624,1054.622,1.037,,,,,,,
80,18,687,1223.861,3.930,,,,,,,
80,19,775,1306.214,2.972,3,39.803,120.144,,,,
70,8,2286,3127.165,12.684,,,,,,,
70,9,2354,2967.758,8.949,,,,,,,
70,10,2125,2736.292,30.266,,,,,,,
70,11,1804,2256.932,2.277,,,,,,,
70,12,2139,2686.792,34.380,,,,,,,
70,13,1441,1902.464,2.889,,,,,,,
70,14,337,714.127,1.832,,,,,,,
70,15,4283,4198.596,51.358,,,,,,,
70,16,111,192.557,0.662,,,,,,,
70,17,600,1094.114,5.082,,,,,,,
70,18,908,1639.310,6.572,,,,,,,
70,19,447,736.657,1.819,,,,,,,
60,8,2808,3736.291,6.088,4,52.839,176.644,,,,
60,9,2458,3192.949,6.452,,,,,,,
60,10,2844,3555.362,4.380,,,,,,,
60,11,1777,2334.814,2.908,,,,,,,
60,12,1886,2614.929,2.106,,,,,,,
60,13,1696,2029.120,2.119,,,,,,,
60,14,622,1099.561,1.855,,,,,,,
60,15,4421,4750.124,30.895,,,,,,,
60,16,264,377.263,1.047,,,,,,,
60,17,956,1682.178,3.046,,,,,,,
60,18,782,1328.176,2.649,,,,,,,
60,19,608,1038.076,1.738,,,,,,,
50,8,2702,3403.298,4.083,,,,,,,
50,9,2836,3403.426,4.524,,,,,,,
50,10,2918,3698.725,4.765,,,,,,,
50,11,2093,2568.087,76.702,,,,,,,
50,12,2157,2790.485,25.037,,,,,,,
50,13,2526,3183.669,8.112,,,,,,,
50,14,671,1185.608,2.793,,,,,,,
50,15,5751,6088.910,40.281,,,,,,,
50,16,,,,,,,,,,
50,17,422,789.695,5.209,,,,,,,
50,18,772,1329.529,2.224,,,,,,,
50,19,543,918.629,4.062,2,43.195,313.425,,,,
40,8,3327,3998.832,6.322,,,,,,,
40,9,2952,3487.256,81.653,,,,,,,
40,10,3421,4172.908,5.924,,,,,,,
40,11,3767,4888.309,30.171,,,,,,,
40,12,2257,2901.001,12.648,,,,,,,
40,13,1926,2472.989,2.223,,,,,,,
40,14,853,1420.208,1.726,,,,,,,
40,15,5972,5882.485,90.882,,,,,,,
40,16,109,240.490,0.924,,,,,,,
40,17,500,747.221,1.305,,,,,,,
40,18,580,1033.994,1.316,,,,,,,
40,19,583,1086.238,5.818,,,,,,,
30,8,4134,4926.221,8.147,,,,,,,
30,9,3869,4890.240,11.390,,,,,,,
30,10,3168,4112.446,13.917,7,44.625,4.253,,,,
30,11,3242,3998.388,8.484,,,,,,,
30,12,2323,3048.370,8.520,,,,,,,
30,13,2777,3627.936,6.896,5,56.851,120.024,,,,
30,14,548,1086.342,2.657,,,,,,,
30,15,6222,6415.284,2713.053,,,,,,,
30,16,,,,,,,,,,
30,17,583,1104.086,4.033,,,,,,,
30,18,464,781.117,5.097,,,,,,,
30,19,842,1430.888,1.410,,,,,,,
20,8,3696,4688.680,34.845,,,,,,,
20,9,3664,4839.992,53.711,,,,,,,
20,10,3209,3886.961,9.386,2,15.483,7.201,,,,
20,11,2949,3644.774,141.728,,,,,,,
20,12,3297,4463.267,10.048,,,,,,,
20,13,2217,2874.052,14.915,,,,,,,
20,14,679,1325.721,3.824,,,,,,,
20,15,7670,7715.799,71.351,,,,,,,
20,16,,,,,,,,,,
20,17,370,662.884,1.534,,,,,,,
20,18,516,885.652,1.829,,,,,,,
20,19,403,637.266,3.763,,,,,,,
10,8,4315,5215.569,15.876,,,,,,,
10,9,4662,5929.341,121.020,,,,,,,
10,10,3801,4736.381,15.312,,,,,,,
10,11,3501,4416.213,5.454,,,,,,,
10,12,3367,4137.889,9.655,,,,,,,
10,13,2929,3731.459,3.088,,,,,,,
10,14,589,1314.751,2.260,,,,,,,
10,15,8736,8794.022,78.637,,,,,,,
10,16,81,135.837,1.135,,,,,,,
10,17,488,862.925,1.561,,,,,,,
10,18,407,630.326,1.248,,,,,,,
10,19,228,336.821,2.015,,,,,,,
5,8,5311,6444.743,16.521,,,,,,,
