RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.57,0.85,0:06.42,180,678584,1464,546
90,5.62,0.85,0:06.47,30,689368,54143,13452
80,5.64,0.96,0:06.61,328,691392,144061,15244
70,5.69,1.24,0:06.93,2215,712510,204992,29566
60,5.63,1.87,0:07.51,17020,763254,308611,75476
50,5.83,2.00,0:07.84,10577,877822,369605,138965
40,5.83,2.62,0:08.46,12704,1011399,497412,300708
30,5.97,2.90,0:08.90,18122,1152749,561685,462688
20,5.93,3.06,0:09.03,5013,1255990,670630,578377
10,6.31,2.96,0:09.35,3111,1369695,711142,728434
5,6.94,3.13,0:10.15,5318,1438964,770241,797426
