RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,4.09,0.08,0:01.32,0,100491,0,0
90,4.25,0.50,0:01.56,12920,128229,43890,40587
80,4.33,0.90,0:01.68,28993,125213,66781,53348
70,4.49,1.15,0:01.81,39277,130197,75436,66320
60,4.40,1.23,0:01.82,40936,124010,70789,68397
50,5.01,1.94,0:02.10,73853,138122,93742,93251
40,7.21,5.90,0:03.88,153303,809220,482005,446379
30,6.76,9.67,0:04.94,264782,1025522,659163,729140
20,6.06,10.34,0:05.08,282618,1084959,702452,789128
10,5.18,10.18,0:05.02,269259,1113177,709785,799564
5,6.19,10.97,0:05.66,295858,1205539,728435,837989
