RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,100588,75482.53,921.970,,,,,,,6144.302,,,
100,1,1598,1806.035,2.549,,,,,,,,,,
100,2,385,559.608,1.985,,,,,,,,,,
100,3,649,872.384,3.727,,,,,,,,,,
100,4,523,639.130,1.747,,,,,,,,,,
90,0,141774,199114.1,148264.6,939,10598.47,233.640,1,16063.99,0.000,34361.79,48590,44358.40,24810.31
90,1,1194,1544.636,2.720,,,,,,,,,,
90,2,413,688.611,1.332,,,,,,,,,,
90,3,1070,1293.095,1.950,,,,,,,,,,
90,4,647,603.966,1.734,,,,,,,,,,
80,0,157403,251147.0,356891.4,4141,40868.06,649.168,2,40505.83,45597974,42483.54,61630,47855.13,69096.29
80,1,507,578.858,0.533,,,,,,,,,,
80,2,676,915.692,2.348,,,,,,,,,,
80,3,2617,3326.647,4.223,,,,,,,,,,
80,4,1460,2012.738,3.872,,,,,,,,,,
70,0,167295,264150.5,629949.5,4158,37243.17,21821.34,3,54093.45,4117642,51299.43,70715,43176.80,93256.30
70,1,3636,3754.950,226.772,,,,,,,,,,
70,2,217,446.960,3.117,,,,,,,,,,
70,3,1946,2535.899,1.380,,,,,,,,,,
70,4,1684,2253.233,2.715,,,,,,,,,,
60,0,176473,283389.6,257227.0,5586,43831.71,950.966,4,66051.15,13498375,54591.52,78778,45561.21,40889.48
60,1,1551,2151.889,2.809,15,106.322,3.103,,,,,15,0.562,0.000
60,2,484,785.631,3.479,,,,,,,,,,
60,3,2399,2923.358,4.953,,,,,,,,,,
60,4,1552,1916.378,2.135,,,,,,,,,,
50,0,248180,570621.7,727682.5,31465,284051.9,29948.13,5,69368.84,2639170,61250.77,116486,44426.92,223445.6
50,1,1436,1810.835,2.101,9,66.627,1.925,,,,,9,0.362,0.000
50,2,150,366.759,1.879,,,,,,,,,,
50,3,2072,2652.967,2.883,,,,,,,,,,
50,4,972,1260.548,1.821,,,,,,,,,,
40,0,1116847,1576171,1584156,16462,198409.1,187725.0,4,68258.22,8278908,418738.6,596962,161053.4,2811889
40,1,2686,3396.772,4.474,,,,,,,,,,
40,2,532,893.673,2.277,,,,,,,,,,
40,3,3221,4012.777,8.368,,,,,,,,,,
40,4,1650,2182.747,2.408,,,,,,,,,,
30,0,1382086,1936356,2228350,2952,80784.23,57351.88,5,75465.21,12130606,560211.0,773910,290011.4,2168562
30,1,2875,3924.703,5.054,16,110.865,1.169,,,,,16,0.597,0.000
30,2,607,986.459,2.564,,,,,,,,,,
30,3,3460,4823.867,6.182,,,,,,,,,,
30,4,1879,2439.079,2.356,,,,,,,,,,
20,0,1382884,1865628,1016818,30,1764.270,6723.343,4,68733.35,2994090,564739.1,777812,302091.7,3616383
20,1,2253,2850.352,16.597,8,78.349,32.333,,,,,8,0.331,0.000
20,2,471,856.645,3.007,,,,,,,,,,
20,3,3119,4373.694,19.360,,,,,,,,,,
20,4,1600,2028.419,2.081,,,,,,,,,,
10,0,1396788,1915685,7942091,4940,62163.31,3059.657,7,69951.47,4807073,574883.7,781602,258733.5,2353360
10,1,2815,3503.694,4.343,,,,,,,,,,
10,2,668,1098.873,3.142,,,,,,,,,,
10,3,3525,4796.422,6.685,,,,,,,,,,
10,4,1877,2413.274,2.128,,,,,,,,,,
5,0,1895246,3073410,6680916,74200,694653.1,132627.1,28,67387.26,319126.4,798528.8,1214261,265243.6,9120793
5,1,1538,2013.220,2.405,,,,,,,,,,
5,2,365,757.297,2.504,,,,,,,,,,
5,3,221,317.011,3.224,,,,,,,,,,
5,4,3675,4814.696,51.640,,,,,,,,,,
