RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,100588,64964.34,2155.208,,,,,,,,,,
100,1,858,1039.068,3.996,,,,,,,,,,
100,2,232,397.862,1.752,,,,,,,,,,
100,3,363,419.159,1.137,,,,,,,,,,
100,4,1249,1518.701,1.198,,,,,,,,,,
90,0,152694,794676.5,682919.4,42765,698430.1,19822.22,1,29381.71,0.000,,52121,1730.970,134.960
90,1,1040,1236.573,1.707,,,,,,,,,,
90,2,346,617.817,3.246,1,16.459,0.000,,,,,10,16.496,14.796
90,3,2256,2726.177,13.086,,,,,,,,,,
90,4,1775,1989.706,0.923,,,,,,,,,,
80,0,164791,887475.3,510496.2,50591,784674.0,16233.42,3,94275.63,95437921,,61687,2374.730,59.403
80,1,2184,3023.748,23.154,,,,,,,,,,
80,2,164,377.633,3.238,,,,,,,,,,
80,3,1728,2213.590,2.024,,,,,,,,,,
80,4,1532,1926.125,2.329,,,,,,,,,,
70,0,187234,1018716,2334598,60029,905678.6,18852.77,5,157180.7,76387036,,75961,2855.235,128.802
70,1,1576,2091.027,3.243,,,,,,,,,,
70,2,449,716.295,2.077,1,19.256,0.000,,,,,2,0.048,0.001
70,3,1314,1606.993,7.091,,,,,,,,,,
70,4,3856,4785.078,71.339,11,165.612,10.897,,,,,25,0.868,0.000
60,0,175345,1054218,741942.9,63510,939948.4,124492.8,6,140699.3,28508858,,71641,6356.088,847.970
60,1,1926,2380.001,1.842,,,,,,,,,,
60,2,449,728.721,3.439,,,,,,,,,,
60,3,964,1194.689,1.914,,,,,,,,,,
60,4,1248,1585.331,2.849,5,81.037,19.245,,,,,8,0.255,0.000
50,0,236745,1232826,1021986,72138,1081742,34169.42,7,143679.2,20642039,,105442,12071.18,2304.543
50,1,2417,3434.078,11.435,,,,,,,,,,
50,2,1109,1543.569,2.913,4,74.606,40.658,,,,,8,0.308,0.000
50,3,3108,3835.814,18.517,,,,,,,,,,
50,4,2062,2564.627,1.806,,,,,,,,,,
40,0,1280954,3892867,8753636,157101,2728198,680691.6,8,149137.2,45084349,,792619,488638.0,785460.6
40,1,3026,3714.632,30.557,,,,,,,,,,
40,2,886,1303.015,1.110,,,,,,,,,,
40,3,3882,4717.221,14.435,,,,,,,,,,
40,4,1765,2196.424,1.790,,,,,,,,,,
30,0,1382473,5852140,3767127,262461,4243759,770144.9,7,138705.5,50580802,,977044,837246.7,2080436
30,1,1693,2100.187,2.102,,,,,,,,,,
30,2,679,1209.326,2.675,,,,,,,,,,
30,3,8259,9509.580,150.164,,,,,,,,,,
30,4,4122,5002.053,5.892,,,,,,,,,,
20,0,1382718,5632816,4505757,246248,4034148,1303049,6,94783.77,1958278,,971359,820741.5,1837291
20,1,4707,5893.835,72.280,,,,,,,,,,
20,2,1323,2160.965,5.598,2,40.560,8.355,,,,,8,0.550,0.008
20,3,6937,8952.995,96.324,,,,,,,,,,
20,4,3788,4792.759,22.220,1,16.516,0.000,,,,,2,0.049,0.001
10,0,1508075,6037016,30329456,258451,4284119,1808502,5,98697.13,362274.8,,1084775,898001.5,7424513
10,1,3003,3651.203,43.187,,,,,,,,,,
10,2,854,1409.273,2.283,,,,,,,,,,
10,3,5224,7079.181,30.961,,,,,,,,,,
10,4,2346,2944.952,11.752,,,,,,,,,,
5,0,1893864,7602286,36443941,321268,5268401,8242898,6,89067.87,1443621,,1525263,1224298,9856306
5,1,4811,6083.518,35.387,,,,,,,,,,
5,2,1665,2502.868,3.730,,,,,,,,,,
5,3,8041,10938.89,526.678,,,,,,,,,,
5,4,5773,7081.296,23.071,,,,,,,,,,
