RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100743,0
90,153995,27687
80,165539,29868
70,169611,38540
60,172527,53970
50,204993,62583
40,1186927,181408
30,1386598,253181
20,1419852,271347
10,1428167,263271
5,2150461,466380
