RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.11,5.37,0:07.48,435408,613373,564011,469031
90,2.16,2.07,0:04.97,11,1048774,565058,529523
80,2.27,2.06,0:05.03,14,1048778,565618,562246
70,2.37,1.98,0:05.02,15,1048780,565617,562352
60,2.48,1.90,0:04.98,16,1048783,565618,562418
50,2.46,1.95,0:04.98,15,1048787,565627,562622
40,2.43,2.01,0:04.95,15,1048790,565626,562708
30,2.49,1.96,0:04.91,13,1048792,565624,562822
20,2.56,1.94,0:04.93,13,1048795,565626,562926
10,2.56,1.97,0:04.92,11,1048800,565624,563020
5,2.68,1.86,0:04.91,13,1048800,565625,563077
