RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,100627,75672.61,1200.934,,,,,,,6062.471,,,
100,1,1604,2050.605,1.889,,,,,,,,,,
100,2,504,766.117,2.537,,,,,,,,,,
100,3,1241,1500.627,1.837,,,,,,,,,,
100,4,700,832.105,1.064,,,,,,,,,,
90,0,148176,221663.4,3215239,3351,29333.02,125.680,2,62137.33,5459067,33880.04,61934,46559.90,41427.84
90,1,1160,1521.792,3.039,,,,,,,,,,
90,2,329,630.892,2.191,,,,,,,,,,
90,3,1471,1992.426,2.487,,,,,,,,,,
90,4,562,964.278,5.431,29,206.115,6.583,,,,,29,1.064,0.000
80,0,164009,245627.3,112433.7,2980,24748.00,590.731,4,135562.0,147872609,41011.64,79234,57019.51,4506.594
80,1,964,1329.422,3.818,15,122.968,27.903,,,,,16,0.787,0.000
80,2,623,1025.294,1.355,,,,,,,,,,
80,3,1299,1514.091,2.094,,,,,,,,,,
80,4,3458,4076.718,24.240,,,,,,,,,,
70,0,165606,254339.9,259831.4,1848,14444.84,10.822,5,158085.4,85205899,46151.84,86881,66193.39,8230.490
70,1,1349,1657.469,2.139,,,,,,,,,,
70,2,268,704.177,9.243,31,207.270,0.516,,,,,31,16.685,7.784
70,3,1262,1573.925,1.602,,,,,,,,,,
70,4,987,1409.273,3.595,,,,,,,,,,
60,0,168483,270135.9,604367.1,926,9777.783,47.192,6,135175.2,47731473,51198.12,91606,72574.58,6656.641
60,1,1186,1548.161,3.953,,,,,,,,,,
60,2,343,607.603,3.666,,,,,,,,,,
60,3,995,1134.337,1.637,,,,,,,,,,
60,4,462,713.201,3.630,16,113.372,3.074,,,,,16,0.579,0.000
50,0,216299,334651.3,199057.1,5023,40019.63,121.741,7,127480.9,59177390,57191.27,115306,70372.92,14452.01
50,1,1093,1248.195,0.599,,,,,,,,,,
50,2,308,597.036,1.356,,,,,,,,,,
50,3,1565,2122.813,2.892,,,,,,,,,,
50,4,932,1185.725,1.806,,,,,,,,,,
40,0,1229589,1427873,432972.3,15971,230493.3,15878.37,5,112061.8,61313773,277249.7,700618,217439.4,293182.9
40,1,908,1149.923,1.011,,,,,,,,,,
40,2,230,506.579,0.244,,,,,,,,,,
40,3,5112,5846.435,1331.113,,,,,,,,,,
40,4,2824,3968.424,4.287,,,,,,,,,,
30,0,1381941,1989712,2651847,355,6506.153,154.585,6,106804.5,55624340,528986.8,885782,486558.7,322767.3
30,1,544,667.782,2.220,,,,,,,,,,
30,2,405,858.683,1.931,16,110.171,2.757,,,,,16,0.611,0.000
30,3,5758,6651.414,85.007,,,,,,,,,,
30,4,3288,4477.949,8.790,,,,,,,,,,
20,0,1382507,2020291,1948703,34,496.970,96.609,7,101692.3,1946429,526949.7,903362,542969.4,1643970
20,1,1178,1434.179,1.567,,,,,,,,,,
20,2,315,675.955,4.084,,,,,,,,,,
20,3,631,853.559,2.487,,,,,,,,,,
20,4,991,1347.449,1.949,,,,,,,,,,
10,0,1482606,2565488,1828866,47239,477185.6,60585.92,6,108340.7,2959335,540835.5,961863,509612.8,2972583
10,1,3275,4171.051,8.602,,,,,,,,,,
10,2,644,1108.272,3.044,,,,,,,,,,
10,3,3885,5249.586,9.962,,,,,,,,,,
10,4,1360,1640.442,1.027,,,,,,,,,,
5,0,1901298,3043715,1131407,38907,410971.1,56933.63,7,98958.54,2625115,768805.5,1354622,538127.0,5781816
5,1,1455,1972.277,2.799,33,230.434,3.514,,,,,33,1.219,0.000
5,2,833,1371.615,3.238,,,,,,,,,,
5,3,1558,1992.106,1.932,,,,,,,,,,
5,4,2,5.972,4.228,,,,,,,,,,
