RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,470664,314371.4,52087.58,8,147.196,24.884,,,,
100,1,413,555.180,1.584,,,,,,,
100,2,718,1035.129,1.574,,,,,,,
100,3,2872,3660.153,4.041,,,,,,,
100,4,2280,2761.161,10.299,,,,,,,
90,0,470584,316466.2,324520.3,22,420.831,42.227,,,,
90,1,2554,3115.555,7.891,,,,,,,
90,2,932,1321.427,2.050,,,,,,,
90,3,2806,3523.368,4.367,,,,,,,
90,4,1758,2315.393,3.440,2,30.766,4.626,,,,
80,0,472932,332099.2,55540.81,487,8195.967,39.070,1,71792.10,0.000,
80,1,231,323.817,14.618,,,,,,,
80,2,627,938.247,0.824,,,,,,,
80,3,3180,4114.108,13.626,,,,,,,
80,4,2303,2855.450,12.401,,,,,,,
70,0,480426,375478.9,398410.3,2514,40329.00,217.310,3,124048.6,441089132,
70,1,1647,2053.357,3.103,,,,,,,
70,2,308,617.134,1.284,,,,,,,
70,3,1611,1970.581,2.261,,,,,,,
70,4,5467,6103.978,57.797,,,,,,,
60,0,536780,943473.0,122374792,30880,571800.9,1115254,2,79192.32,17004706,
60,1,1420,1739.615,1.980,,,,,,,
60,2,550,857.161,2.701,,,,,,,
60,3,6304,7106.944,298.959,,,,,,,
60,4,2735,3656.565,5.128,,,,,,,
50,0,610804,1455564,4011713,61458,1030374,93373.05,8,302099.8,497658763,
50,1,3340,4152.702,11.421,3,49.897,5.267,,,,
50,2,1193,1546.687,1.541,,,,,,,
50,3,3343,4033.510,8.780,,,,,,,
50,4,1572,1977.144,2.212,,,,,,,
40,0,705520,2506156,4070747,122039,2006129,205298.8,11,319130.1,375315107,
40,1,4604,6129.528,12.059,,,,,,,
40,2,786,1458.738,8.390,,,,,,,
40,3,4772,5935.136,45.575,,,,,,,
40,4,2723,3177.281,3.796,,,,,,,
30,0,799166,3365949,3756703,171491,2775362,693008.9,9,254521.2,458740102,
30,1,4722,5803.458,54.159,2,35.203,26.448,,,,
30,2,1062,1715.795,4.777,,,,,,,
30,3,4298,5241.568,26.456,,,,,,,
30,4,4519,5725.465,19.580,,,,,,,
20,0,850121,3511232,5097366,172052,2822417,1242155,10,224052.5,321754564,
20,1,5474,7189.929,17.941,,,,,,,
20,2,936,1581.218,3.032,2,42.265,30.568,,,,
20,3,6474,8377.424,128.117,,,,,,,
20,4,3905,4615.469,9.515,,,,,,,
10,0,951171,4493647,3521890,225803,3627802,1176586,7,150308.3,109112212,
10,1,5411,7153.156,18.747,,,,,,,
10,2,1867,2692.199,3.653,,,,,,,
10,3,7622,9309.788,35.102,,,,,,,
10,4,4291,5482.619,188.544,7,101.637,1.946,,,,
5,0,1013924,4347514,8073052,208480,3393984,434299.7,7,133993.4,117204954,
5,1,6091,7771.305,27.907,1,18.508,0.000,,,,
5,2,1790,2577.204,3.370,,,,,,,
5,3,6834,8485.218,21.979,,,,,,,
5,4,3834,4779.051,19.369,,,,,,,
