RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.28,0.81,0:03.13,1059,694820,182007,7040
90,2.23,1.93,0:04.35,32841,753727,380278,282925
80,2.38,1.78,0:04.35,32839,753726,444289,283838
70,2.37,1.80,0:04.36,32826,753750,492249,284542
60,2.41,3.02,0:05.56,72238,924401,564473,498028
50,2.42,3.38,0:05.93,80291,968440,565354,549325
40,2.51,3.07,0:05.69,86726,962001,565586,563022
30,2.40,3.17,0:05.69,90467,958260,565587,563032
20,2.48,2.94,0:05.55,85434,963295,565581,563019
10,2.46,3.36,0:05.95,126610,922119,565590,563024
5,2.52,2.80,0:05.48,95726,953000,565579,563017
