RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.68,0.11,0:03.80,0,104760,0,0
90,3.66,0.29,0:03.95,14373,112086,26380,16703
80,3.61,0.74,0:04.36,51333,116727,78071,57029
70,3.64,0.80,0:04.45,66793,113667,76093,73668
60,3.60,0.93,0:04.54,75981,118500,82140,83225
50,3.66,1.13,0:04.80,88846,158849,110626,106459
40,4.01,1.80,0:05.95,124869,451428,282669,271171
30,4.31,3.63,0:08.39,222240,1072638,656219,713402
20,4.34,3.85,0:08.68,229678,1114975,689475,761344
10,4.59,7.88,0:13.92,460257,2149771,1267755,1501868
5,4.80,7.77,0:13.96,455291,2210444,1283077,1630403
