RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100855,0
90,116941,956
80,134194,4454
70,126368,4652
60,144045,8712
50,214254,30671
40,862256,23899
30,1487417,262
20,1486297,81
10,1366315,19194
5,2006650,61423
