TIME,RECV,XMIT
4,0,0
107,0,0
210,0,0
313,0,0
416,1317684,93265680
519,2991684,182233340
622,10575500,283275192
725,28040028,292307164
828,31305480,293474728
931,53733592,301249316
1035,58069592,301323316
1138,62622392,301401016
1241,65874392,301456516
1344,88110320,311668732
1447,94063072,318883808
1551,97818048,318947892
1654,103238048,319040392
1757,106706848,319099592
1860,128821192,319529120
1963,133373992,319606820
2066,137709992,319680820
2169,142262792,319758520
2272,162135740,345279956
2376,170873260,353780432
2479,177676444,353895652
2582,182237916,353972908
2685,186790716,354050608
2788,207904312,354536888
2891,212240312,354610888
2994,215709112,354681188
3097,220045112,354744088
3200,230330104,354925388
3304,245627512,355180688
3407,248879512,355236188
3510,254516312,355332388
3613,257768312,355387888
3716,279956156,356059172
3819,283558288,356114672
3922,287894288,356188672
4025,292447088,356266372
4129,306322288,356510572
4232,317812688,356699272
4335,320041392,356737308
