RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1446231,0
90,1452386,2026
80,1488507,2551
70,1792063,19653
60,2394099,203117
50,3246807,306956
40,7647819,2310594
30,9205404,3158016
20,10543104,3074491
10,11650436,3031188
5,12436966,3226870
