RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,1446066,1028214,621702.9,,,,,,,,,,,1446066,41050.51,40173.94,,,
100,1,2277,3088.994,17.562,,,,,,,,,,,2277,94.186,0.571,,,
100,2,1870,2477.938,2.195,,,,,,,,,,,1870,65.293,0.000,,,
100,3,1577,2012.419,1.731,,,,,,,,,,,1577,54.227,0.000,,,
100,4,1339,1808.253,2.524,,,,,,,,,,,1339,46.035,0.000,,,
90,0,1452050,1070751,1240545,2008,13118.86,3.345,12,104543.0,1443095,,3404,755.636,8.591,1452050,41740.98,198534.9,,,
90,1,1746,2444.029,3.371,,,,,,,,,,,1746,77.330,0.134,,,
90,2,1342,1935.258,4.719,6,43.672,4.014,,,,,14,0.527,0.000,1342,48.652,0.000,,,
90,3,1072,1598.390,4.304,7,65.522,24.705,,,,,27,0.982,0.000,1072,40.507,0.000,,,
90,4,529,719.334,3.207,,,,,,,,,,,529,18.938,0.000,,,
80,0,1487794,1116571,771487.3,2516,16663.38,9.449,24,175941.0,5254067,,21521,4063.539,381.779,1487794,43441.50,6279.067,,,
80,1,1589,2108.308,2.763,,,,,,,,,,,1589,57.041,0.000,,,
80,2,359,522.160,2.988,2,16.590,0.004,,,,,10,0.369,0.000,359,11.875,0.000,,,
80,3,2809,4084.204,6.342,,,,,,,,,,,2809,127.374,0.375,,,
80,4,2892,3888.657,4.277,25,189.375,19.074,,,,,26,0.921,0.000,2892,99.787,0.001,,,
70,0,1791200,1470949,1237543,19622,139656.8,1626.735,56,369253.2,7913878,,201302,12153.46,6741.222,1791200,53781.30,7480.061,,,
70,1,3296,4330.187,8.704,,,,,,,,,,,3296,133.525,0.409,,,
70,2,2153,4476.814,123.400,3,20.593,2.135,,,,,9,0.371,0.000,2153,128.703,1.740,,,
70,3,2036,2570.791,1.719,3,23.133,2.635,,,,,9,0.342,0.000,2036,72.960,0.000,,,
70,4,1285,1756.296,3.206,,,,,,,,,,,1285,48.147,0.000,,,
60,0,2392003,3078903,3022054,203097,1308123,50481.87,84,572133.8,16308828,,599075,25664.25,10749.78,2392003,72682.61,80859.13,,,
60,1,4518,6699.956,12.344,,,,,,,,,,,4518,175.102,0.320,,,
60,2,4079,8956.879,52.861,9,59.205,1.972,,,,,28,6.654,1.107,4079,240.105,0.869,,,
60,3,3058,4067.043,25.850,,,,,,,,,,,3058,107.745,0.004,,,
60,4,2914,4083.377,5.117,,,,,,,,,,,2914,118.411,0.153,,,
50,0,3210447,4889897,3671786,306949,2170427,231288.2,104,665090.2,3111753,,1423173,168081.3,336367.0,3210447,99333.16,40775.09,,,
50,1,247,307.652,1.651,,,,,,,,,,,247,9.799,0.001,,,
50,2,4567,12940.16,66.631,2,15.375,5.581,,,,,13,4.442,1.193,4567,267.386,0.397,,,
50,3,5443,7350.438,14.825,,,,,,,,,,,5443,211.320,0.318,,,
50,4,4515,6095.354,13.230,,,,,,,,,,,4515,186.094,0.619,,,
40,0,7507289,22363557,1963907,2310576,15580428,5841328,112,731811.4,5039469,,4515647,602641.0,2736686,7507289,247476.1,358785.8,,,
40,1,13010,16605.44,132.860,,,,,,,,,,,13010,493.805,3.944,,,
40,2,7651,15530.67,132.919,,,,,,,,,,,7651,408.075,2.412,,,
40,3,6739,8987.739,36.405,2,15.840,6.889,,,,,9,0.340,0.000,6739,242.668,0.005,,,
40,4,3634,4912.493,98.389,,,,,,,,,,,3634,150.976,3.295,,,
30,0,8881045,30729020,74866985,3158002,21722437,5035104,104,613472.9,4959205,,7321194,1307481,8382657,8881045,297550.9,10228366,,,
30,1,25782,31083.63,1041.110,,,,,,,,,,,25782,1238.442,29.076,,,
30,2,15218,29694.67,536.752,4,48.475,71.006,,,,,22,5.530,0.985,15218,763.332,6.492,,,
30,3,13270,18140.86,89.084,,,,,,,,,,,13270,541.904,2.928,,,
30,4,13774,18217.83,484.665,,,,,,,,,,,13774,525.445,8.497,,,
20,0,10051909,32137174,5965405,3074475,21358630,4308759,78,560773.9,8499613,,9008382,1908568,2704146,10051909,328908.6,755781.3,,,
20,1,16698,22438.54,142.334,1,10.943,0.000,,,,,11,5.789,2.557,16698,619.381,1.200,,,
20,2,12232,24180.51,235.169,9,64.279,1.464,,,,,37,7.961,0.758,12232,610.340,3.684,,,
20,3,11359,15615.94,4636.066,,,,,,,,,,,11359,426.501,18.490,,,
20,4,8119,11048.29,109.010,,,,,,,,,,,8119,356.657,4.879,,,
10,0,11199765,33338964,884302.7,3031177,21221142,21653772,30,207501.1,3408332,,10201290,2124336,10044572,11199765,376600.7,831100.3,,,
10,1,6162,8490.545,23.740,4,32.487,10.379,,,,,7,0.216,0.000,6162,254.725,0.483,,,
10,2,2682,5234.585,15.232,6,41.501,0.756,,,,,35,6.697,0.548,2682,118.848,0.028,,,
10,3,7599,10610.52,60.828,,,,,,,,,,,7599,282.270,0.900,,,
10,4,16119,22604.61,265.891,,,,,,,,,,,16119,603.125,3.795,,,
5,0,11754282,35770309,1534366,3226861,22590413,40518757,14,89762.82,1701606,,10987797,2844379,626500.1,11754282,393787.1,2766865,,,
5,1,15776,20633.41,277.173,,,,,,,,,,,15776,562.630,0.013,,,
