RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2
100,0,702572,547857.6,116785.3,1230,9186.446,1.793,,,,,178945,7945.146,442.337,702572,21858.67,907.232
100,1,1752,2460.328,1.398,,,,,,,,,,,1752,71.489,0.000
100,2,1068,1793.602,5.819,14,105.571,15.177,,,,,23,5.922,1.094,1068,52.873,0.197
100,3,1214,1658.768,2.298,4,31.311,6.905,,,,,9,8.471,7.273,1214,44.106,0.000
100,4,1181,1638.129,2.881,,,,,,,,,,,1181,40.696,0.000
90,0,1048794,2024526,10033570,172290,1198636,145439.9,16,92233.88,4268178,,524898,19951.58,1981.764,1048794,33780.38,7096.570
90,1,621,775.310,1.248,,,,,,,,,,,621,26.112,0.000
90,2,750,1018.360,6.197,,,,,,,,10,0.411,0.000,750,26.215,0.000
90,3,3883,4811.951,54.574,,,,,,,,,,,3883,203.656,1.384
90,4,1989,2706.875,1.634,,,,,,,,,,,1989,71.692,0.000
80,0,1048722,1800229,37938112,133330,963122.6,30302.31,17,82834.56,2783699,,524868,19809.09,3463.147,1048722,32945.81,31717.33
80,1,1570,1947.800,1.112,1,9.609,0.000,,,,,9,5.692,3.079,1570,55.268,0.000
80,2,1359,2514.364,5.746,6,44.213,2.833,,,,,37,8.389,1.030,1359,52.772,0.004
80,3,1031,1375.239,1.484,,,,,,,,,,,1031,36.749,0.000
80,4,1017,1262.152,2.893,,,,,,,,,,,1017,37.732,0.000
70,0,1048918,1983730,2689569,165591,1149017,132065.4,13,66509.03,639996.2,,525154,20428.62,4388.186,1048918,33864.94,2815.524
70,1,1244,1720.103,2.247,,,,,,,,,,,1244,45.729,0.000
70,2,582,860.837,4.191,2,22.744,21.073,,,,,28,13.291,4.602,582,22.594,0.003
70,3,875,1194.838,2.238,,,,,,,,,,,875,31.190,0.000
70,4,752,1021.870,2.492,,,,,,,,,,,752,27.259,0.000
60,0,1048725,2000913,4121738,165399,1149397,93063.41,5,25085.64,176343.8,,524632,19289.09,2151.135,1048725,33729.85,3340.369
60,1,1843,2646.941,1.773,,,,,,,,,,,1843,82.881,0.159
60,2,1359,2877.677,4.937,3,24.455,9.200,,,,,22,6.019,1.178,1359,55.894,0.008
60,3,2289,2937.874,6.546,,,,,,,,,,,2289,95.203,0.561
60,4,1923,2475.530,1.595,,,,,,,,,,,1923,67.803,0.000
50,0,1048809,1796954,3387445,137177,962138.2,101200.3,13,75259.93,3135811,,524965,19623.03,6825.932,1048809,33526.67,2942.243
50,1,1839,2682.488,2.123,,,,,,,,,,,1839,74.129,0.000
50,2,1543,3942.407,9.097,1,8.415,0.000,,,,,10,0.404,0.000,1543,102.642,0.245
50,3,2286,2812.758,24.523,,,,,,,,,,,2286,101.722,0.670
50,4,1926,2768.804,2.310,,,,,,,,,,,1926,73.647,0.000
40,0,1048863,2140915,2350270,196732,1308300,143959.5,4,28846.68,288773.8,,524585,18663.91,3611.347,1048863,34598.97,15444.58
40,1,2941,4264.557,378.313,,,,,,,,,,,2941,108.346,0.032
40,2,1620,3618.699,7.169,3,21.727,1.324,,,,,36,14.039,2.273,1620,82.800,0.022
40,3,1596,2243.909,2.421,,,,,,,,,,,1596,60.215,0.000
40,4,1798,2515.323,2.554,,,,,,,,,,,1798,67.820,0.000
30,0,1048734,1842508,2084594,143978,1002523,63188.52,2,8719.145,38435.16,,524599,18547.54,3079.067,1048734,34377.51,25583.54
30,1,840,1265.740,1.211,,,,,,,,,,,840,34.363,0.000
30,2,1790,3569.183,5.082,1,8.866,0.000,,,,,8,0.323,0.000,1790,90.158,0.019
30,3,1917,2504.890,1.777,,,,,,,,,,,1917,67.528,0.000
30,4,1999,2619.834,1.788,,,,,,,,,,,1999,71.179,0.000
20,0,1048826,1756633,2052964,131139,909080.7,276982.2,,,,,524835,18640.93,23505.49,1048826,33533.67,3587.779
20,1,499,642.778,1.035,,,,,,,,,,,499,21.011,0.000
20,2,426,551.957,8.053,2,17.256,13.178,,,,,21,11.037,4.844,426,34.472,0.673
20,3,2887,4085.540,4.643,,,,,,,,,,,2887,116.236,0.163
20,4,2438,3411.936,8.543,,,,,,,,,,,2438,87.497,0.000
10,0,1048869,1812540,2067323,142163,967732.1,42022.90,,,,,524434,17355.92,1726.297,1048869,34202.09,3880.246
10,1,1531,1911.153,1.083,,,,,,,,,,,1531,54.769,0.000
10,2,1008,1752.136,3.842,2,14.026,1.843,,,,,21,11.932,5.858,1008,38.354,0.005
10,3,1364,1844.554,2.105,1,10.293,0.000,,,,,8,0.358,0.000,1364,48.553,0.000
10,4,898,1174.416,1.291,,,,,,,,,,,898,33.149,0.000
5,0,1049047,3366499,3564062,414637,2558958,3969716,,,,,524425,18195.26,4871.720,1049047,34671.87,6040.566
5,1,994,1354.906,3.031,,,,,,,,,,,994,38.704,0.000
5,2,338,514.825,2.828,2,16.492,0.008,,,,,10,0.379,0.000,338,15.035,0.007
5,3,155,175.246,0.392,,,,,,,,,,,155,6.218,0.000
5,4,1414,2149.420,2.017,,,,,,,,,,,1414,51.127,0.000
