RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.64,0.15,0:03.79,0,104760,0,0
90,3.66,0.22,0:03.89,5120,121374,26601,16845
80,3.71,0.27,0:03.98,4218,156518,63228,54575
70,3.69,0.34,0:04.04,4772,172358,74482,72644
60,3.72,0.33,0:04.06,3989,177623,75246,78363
50,3.73,0.49,0:04.23,15669,196047,91431,91627
40,3.99,1.20,0:05.20,63656,428382,235119,226337
30,4.45,1.86,0:06.32,20320,1269989,651090,673453
20,4.36,2.12,0:06.50,32622,1295454,682031,742277
10,4.74,3.92,0:08.71,37913,2625879,1281400,1544136
5,4.79,3.88,0:08.70,36705,2629061,1282848,1613566
