RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100879,0
90,166016,3441
80,184884,2774
70,190085,1856
60,197611,892
50,225730,3466
40,1290714,16484
30,1590983,208
20,1611078,91
10,1704749,49727
5,2113818,51779
