RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100838,0
90,152437,42733
80,165542,50368
70,191316,59858
60,172687,64322
50,243746,73735
40,1425960,158171
30,1624480,243392
20,1619930,264541
10,1771909,262764
5,2243168,324692
