RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,99531,123675.1,4832.183,,,,,,,
100,1,2352,3496.952,9.895,,,,,,,
100,2,1335,1791.560,1.559,,,,,,,
100,3,4147,6257.351,3173.741,,,,,,,
100,4,4494,6673.242,12.100,,,,,,,
90,0,117149,216343.7,73008.76,11289,79536.82,1000.111,3,100430.6,772989536,
90,1,22881,114138.8,2860.174,14116,95580.76,1714.643,3,109855.5,105389187,
90,2,41368,129423.4,17123.52,15161,103286.1,1706.691,3,79286.62,148150374,
90,3,4568,7148.099,12.660,,,,,,,
90,4,5778,8995.474,20.021,,,,,,,
80,0,119729,242505.4,43205.26,15163,103910.9,1746.360,4,118226.8,43556326,
80,1,24923,137145.9,4849.697,17448,117805.4,1166.718,1,35332.23,0.000,
80,2,23410,122102.0,3964.850,15652,103247.7,18761.71,1,30724.33,0.000,
80,3,5587,8073.196,54.930,,,,,,,
80,4,5056,8269.076,13.866,,,,,,,
70,0,119749,262031.6,39828.86,18071,121855.7,40850.76,5,138468.1,159773892,
70,1,26611,158919.8,4095.200,20085,135689.9,1566.680,1,15176.96,0.000,
70,2,33805,154536.0,85772.34,19449,129203.9,18132.68,,,,
70,3,5330,8148.021,19.625,,,,,,,
70,4,5290,7741.925,23.359,,,,,,,
60,0,127900,288264.3,55668.50,20528,141559.7,17890.89,7,131892.5,65264461,
60,1,29692,178830.7,17040.77,22794,153415.9,1876.818,1,94587.08,0.000,
60,2,46935,180768.2,12694.49,21291,146080.5,3497.069,1,8522.103,0.000,
60,3,6654,9899.377,79.290,,,,,,,
60,4,5766,8396.618,16.271,,,,,,,
50,0,154493,319963.4,323205.6,21926,156121.0,2777.846,10,204898.8,257270771,
50,1,76089,237355.1,31408.88,25702,181499.9,4018.211,2,27676.67,117691197,
50,2,83015,227542.9,62145.09,23916,169617.5,17352.42,2,23804.24,11992469,
50,3,8179,11279.73,47.268,,,,,,,
50,4,6780,10410.75,28.812,,,,,,,
40,0,416993,916179.3,2190175,74488,526168.6,29581.40,29,616720.2,51286792,
40,1,284912,750328.0,315257.2,72582,505254.3,34867.07,19,435094.5,115292987,
40,2,282615,750999.0,741863.1,73437,513155.6,35589.41,20,444083.9,44003179,
40,3,7269,11333.20,74.532,,,,,,,
40,4,7750,11701.47,32.739,,,,,,,
30,0,445773,1146620,1230366,104094,712623.4,45321.65,35,701690.3,28605771,
30,1,325292,906552.3,443345.0,87902,611563.3,4254520,30,548345.7,35977611,
30,2,308545,868293.9,857314.1,83591,584122.6,28393.36,25,450191.3,15471750,
30,3,7421,11118.04,28.113,,,,,,,
30,4,8209,12170.79,51.157,,,,,,,
20,0,460878,1158545,6126267,102336,708082.6,115462.2,34,574128.7,36035013,
20,1,333920,927890.9,3004193,88033,618107.1,74078.65,32,570922.4,64522753,
20,2,335040,912603.9,697468.4,87154,609716.3,52422.41,28,536344.4,130782589,
20,3,7572,11394.86,80.055,,,,,,,
20,4,8339,12237.89,152.771,2,39.913,391.244,,,,
10,0,518780,1414369,4056301,118036,802620.4,54798.09,59,838760.4,13828114,
10,1,394786,1221822,619229.1,107901,734929.1,53698.66,48,664195.4,7806494,
10,2,402871,1212013,1222488,106263,725334.7,660451.9,51,676862.8,9628170,
10,3,9364,14242.91,76.834,,,,,,,
10,4,9061,13202.06,278.638,,,,,,,
5,0,515848,1615805,1211727,132942,930196.7,75217.73,38,313670.9,9114962,
5,1,378778,1327938,875896.3,110747,783047.6,82286.26,30,248492.2,5598923,
5,2,386480,1361089,9331802,115700,826987.2,76583.96,28,226486.4,4173117,
5,3,9199,13850.77,53.788,,,,,,,
5,4,8799,13647.30,1448.868,14,117.114,55.012,,,,
