RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.78,0.09,0:02.12,0,100521,0,0
90,3.85,0.31,0:02.28,248,149149,53234,43984
80,3.90,0.32,0:02.33,331,163391,67708,53501
70,3.91,0.35,0:02.36,91,165977,70688,62135
60,3.91,0.33,0:02.34,70,168977,70795,68805
50,4.00,0.42,0:02.43,2058,227248,102216,76114
40,4.68,1.71,0:03.43,7247,1140909,571717,360319
30,4.65,2.32,0:03.74,222,1356496,693547,747590
20,4.54,2.48,0:03.77,132,1380417,707519,772497
10,4.84,2.51,0:03.93,105,1381592,708750,776898
5,5.88,2.49,0:04.44,1494,1385099,711514,778853
