RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,99797,119879.9,1380.007,,,,,,,6102.963
100,1,1423,3068.590,328.246,,,,,,,1125.556
100,2,447,794.678,1.025,,,,,,,
100,3,68,89.617,3.194,,,,,,,
100,4,113,195.821,1.519,,,,,,,
90,0,127025,186029.4,66622.29,86,749.663,49.906,2,44907.48,156927583,42590.19
90,1,23730,60115.04,81110.55,20,192.111,77.603,1,30082.49,0.000,33888.37
90,2,245,571.784,4.199,27,166.331,3.635,,,,
90,3,213,324.796,1.437,,,,,,,
90,4,152,227.640,1.558,,,,,,,
80,0,134502,197494.0,1038885,48,366.795,43.396,4,60575.82,2308410,48627.87
80,1,28378,66882.08,21166.93,195,1400.402,36.119,1,23437.75,0.000,37042.36
80,2,152,377.899,7.567,30,192.176,6.020,,,,
80,3,171,278.256,7.775,3,44.519,235.664,,,,
80,4,218,345.710,2.388,,,,,,,
70,0,134630,215900.1,918949.7,72,528.422,37.003,5,70475.24,28727758,52590.15
70,1,32421,75017.36,18457.08,,,,1,6275.992,0.000,41884.94
70,2,86,162.301,1.384,,,,,,,
70,3,274,526.934,1.860,,,,,,,
70,4,73,169.999,7.637,,,,,,,
60,0,134622,217775.7,132747.0,67,504.251,30.697,4,48182.55,54514801,55861.54
60,1,46303,93435.66,143879.1,250,4371.559,125.531,1,20302.94,0.000,47074.88
60,2,190,275.812,1.640,,,,,,,
60,3,,,,,,,,,,
60,4,57,82.778,0.802,,,,,,,
50,0,175672,283449.8,459002.6,5128,42669.31,2633.279,5,102859.9,202068186,58613.88
50,1,112674,172087.9,95520.76,3829,44033.20,809.608,3,83839.58,191456289,53014.79
50,2,250,425.009,1.070,,,,,,,
50,3,108,184.575,1.777,,,,,,,
50,4,234,428.581,1.752,,,,,,,
40,0,555927,718244.0,4689385,1945,13861.11,31.698,6,90511.44,39942803,269816.6
40,1,434809,566916.2,1855538,1158,8110.443,28.437,7,137801.4,80945525,261960.2
40,2,235,397.319,0.878,,,,,,,
40,3,90,174.273,7.867,,,,,,,
40,4,133,285.621,3.941,,,,,,,
30,0,610438,859823.2,3532950,75,535.581,11.215,4,43982.83,50719658,355914.9
30,1,473444,676489.4,2206195,10,124.040,110.514,1,18441.18,0.000,330620.6
30,2,213,305.689,0.866,,,,,,,
30,3,137,297.601,12.732,9,80.089,86.709,,,,
30,4,86,136.844,1.953,,,,,,,
20,0,616847,915645.7,2402652,124,937.376,30.024,3,32068.44,2941616,392169.9
20,1,486433,739501.0,2981024,1,34.953,0.000,1,12636.30,0.000,361370.9
20,2,159,259.266,1.017,,,,,,,
20,3,285,484.314,1.763,,,,,,,
20,4,185,367.530,7.957,6,67.122,50.800,,,,
10,0,618174,1062787,5281219,113,837.280,35.228,5,44880.59,6657114,471140.6
10,1,486957,847770.3,5954504,17,137.999,38.161,1,12731.59,0.000,430556.4
10,2,295,335.307,1.200,,,,,,,
10,3,128,233.620,0.767,,,,,,,
10,4,130,226.529,0.612,,,,,,,
5,0,625183,1186047,4870197,269,1998.667,21.846,5,29183.60,520817.4,510942.1
5,1,495688,927932.4,2504525,447,3193.117,14.065,1,6866.395,0.000,456166.4
5,2,159,296.847,2.441,,,,,,,
5,3,143,264.431,1.282,,,,,,,
5,4,64,159.412,5.358,,,,,,,
