RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.94,0.14,0:01.61,0,100476,0,0
90,4.17,0.28,0:01.79,1161,140446,44460,41544
80,4.18,0.33,0:01.83,2003,151212,57617,51793
70,4.21,0.40,0:01.88,2495,162115,72911,63976
60,4.25,0.39,0:01.89,4378,169252,75398,72622
50,4.79,0.65,0:02.14,26848,209897,107324,101446
40,5.21,2.02,0:02.79,7258,959685,477006,462013
30,5.43,3.01,0:03.24,8046,1339134,687161,733364
20,5.34,3.05,0:03.27,255,1373818,704929,767630
10,5.50,3.26,0:03.40,111,1382601,709355,775000
5,6.04,3.63,0:03.99,4809,1390672,718267,783817
