RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,4.34,0.16,0:04.51,0,100590,0,0
90,4.37,0.53,0:04.96,846,111390,270372,254723
80,4.54,0.77,0:05.39,3008,120794,358878,323906
70,4.54,0.95,0:05.55,4615,118439,444004,391965
60,4.56,1.17,0:05.88,5398,133875,467782,440731
50,4.75,1.97,0:06.83,35341,173389,660148,611614
40,5.01,5.22,0:12.13,21696,664147,2974550,2904813
30,5.57,4.90,0:17.24,321,1165449,4253057,4600307
20,5.36,5.10,0:17.02,32,1159638,4209437,4525744
10,5.40,7.25,0:17.50,18990,1100984,4238477,4622224
5,5.38,10.92,0:23.52,62994,1550081,4373860,6528966
