RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.77,0.09,0:02.11,0,100521,0,0
90,4.01,0.58,0:02.50,36264,105710,50083,40145
80,4.03,0.71,0:02.59,48998,103555,68919,53769
70,4.01,0.81,0:02.64,60308,107697,75180,65914
60,4.07,0.77,0:02.65,61867,105336,71818,70050
50,4.27,1.11,0:02.92,87791,151643,108490,103985
40,5.02,3.61,0:04.82,167591,879868,532681,475877
30,6.07,5.06,0:06.23,246139,1085407,681641,755645
20,4.66,5.35,0:05.85,260961,1119892,708564,794168
10,4.47,5.62,0:05.92,263941,1118825,709693,797779
5,5.35,5.37,0:06.28,271536,1131686,720188,806127
