RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,524656,0
90,807746,46811
80,808030,48066
70,806858,48617
60,1009872,96091
50,1060061,105587
40,1059614,105227
30,1059328,108587
20,1057570,106038
