RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2
100,0,678913,572545.5,94381.89,30,257.599,28.539,,,,44182.40,1457,40.249,0.000,678913,101043.5,17145.42
100,1,1603,2192.677,3.546,,,,,,,,,,,1603,56.818,0.000
100,2,1804,2422.313,2.145,,,,,,,,,,,1804,63.060,0.000
100,3,844,1185.384,2.932,,,,,,,,,,,844,30.114,0.000
100,4,461,708.351,5.353,,,,,,,,,,,461,15.765,0.000
90,0,689435,595019.0,2496357,30,451.127,1604.973,,,,51766.63,11939,333.999,0.002,689435,110131.7,1220889
90,1,2541,3457.198,8.915,28,187.717,8.627,,,,,28,0.950,0.000,2541,88.469,0.000
90,2,2906,3900.391,4.613,,,,,,,,,,,2906,100.758,0.001
90,3,1997,2769.689,4.888,,,,,,,,,,,1997,68.312,0.000
90,4,1764,2572.769,3.229,,,,,,,,,,,1764,76.295,0.119
80,0,698354,618031.1,162951.8,318,2391.081,3.572,1,10807.21,0.000,55163.70,20970,648.292,8.676,698354,115761.3,99707.68
80,1,2253,3129.381,17.654,,,,,,,,,,,2253,97.739,0.631
80,2,1654,2261.664,3.683,,,,,,,,,,,1654,63.816,0.005
80,3,1067,1542.443,4.137,,,,,,,,,,,1067,40.757,0.000
80,4,4966,6208.849,52.410,,,,,,,,,,,4966,245.477,1.300
70,0,714367,650304.6,10038243,777,5813.918,4.054,8,67964.76,2033896,64385.10,36983,1095.106,5.813,714367,126179.8,5442041
70,1,2627,3766.741,6.155,,,,,,,,,,,2627,92.896,0.000
70,2,2643,3745.831,5.897,32,226.532,12.014,,,,,32,1.064,0.000,2643,95.536,0.002
70,3,2267,3140.519,16.718,,,,,,,,,,,2267,97.786,0.634
70,4,2270,3134.227,12.972,,,,,,,,,,,2270,110.799,1.191
60,0,782313,849656.7,1650509,12613,99666.24,8605.100,11,92891.48,11004434,96042.37,104663,3357.328,860.579,782313,165085.0,813962.6
60,1,3766,5016.128,52.293,,,,,,,,,,,3766,138.326,0.003
60,2,2747,4579.824,17.918,,,,,,,,,,,2747,108.803,0.026
60,3,1851,2486.709,2.603,,,,,,,,,,,1851,78.933,0.120
60,4,2324,3107.971,8.489,,,,,,,,,,,2324,96.497,0.483
50,0,890281,973480.6,2573984,4990,37945.21,45.051,12,103038.7,9392730,165792.6,212868,6652.631,1519.314,890281,246047.1,2045830
50,1,1888,2683.432,4.867,,,,,,,,,,,1888,66.472,0.000
50,2,833,1127.186,2.018,,,,,,,,,,,833,29.777,0.000
50,3,6694,8225.880,179.456,,,,,,,,,,,6694,312.081,2.941
50,4,3915,5727.457,14.808,,,,,,,,,,,3915,154.868,0.371
40,0,1008307,1223998,3464025,5382,40755.11,63.424,20,147597.7,1182148,272161.7,330890,10898.58,10089.43,1008307,365066.3,3044169
40,1,2132,2916.368,56.495,,,,,,,,,,,2132,75.801,0.004
40,2,1577,2752.976,7.177,,,,,,,,,,,1577,99.100,0.390
40,3,1188,1660.936,3.126,,,,,,,,,,,1188,60.281,0.228
40,4,6903,8410.463,928.456,,,,,,,,,,,6903,325.291,13.430
30,0,1175377,1566851,4991347,12467,88231.02,1128.013,16,103622.1,4261841,383002.9,497952,16705.95,4597.291,1175377,495196.6,4406601
30,1,2464,3417.160,8.909,,,,,,,,,,,2464,118.791,0.730
30,2,1345,1854.058,2.814,,,,,,,,,,,1345,46.207,0.000
30,3,2104,2880.162,75.885,,,,,,,,,,,2104,77.990,0.008
30,4,1733,2413.517,3.783,,,,,,,,,,,1733,76.439,0.139
20,0,1264413,1739259,4080958,6012,41500.33,83.761,16,100473.6,4488805,483460.3,586957,20242.99,23614.18,1264413,603369.7,2770641
20,1,1017,1135.811,1.496,,,,,,,,,,,1017,37.096,0.000
20,2,369,566.320,8.060,,,,,,,,,,,369,13.558,0.000
20,3,4353,6276.149,19.924,,,,,,,,,,,4353,151.514,0.001
20,4,4285,6013.222,47.091,16,131.185,18.353,,,,,16,0.634,0.000,4285,179.972,1.668
10,0,1373020,1971287,14834371,4369,30526.02,180.704,10,57935.45,2256829,590349.6,695394,23793.16,22436.51,1373020,722004.1,12818093
10,1,2992,4313.847,50.265,,,,,,,,,,,2992,106.572,0.005
10,2,3025,5703.532,107.749,,,,,,,,,,,3025,143.558,1.689
10,3,4146,5730.298,7195.551,,,,,,,,,,,4146,151.857,0.680
10,4,2911,3931.822,4.240,,,,,,,,,,,2911,119.504,0.167
5,0,1443304,2106026,2800179,4123,30090.88,25.506,7,36717.36,2286653,641882.2,759620,26151.65,6473.631,1443304,779951.1,858418.6
5,1,2420,3190.328,7.873,,,,,,,,,,,2420,85.455,0.000
5,2,2716,4459.550,8.313,,,,,,,,,,,2716,123.487,0.266
5,3,2496,3339.706,4.636,,,,,,,,,,,2496,92.245,0.000
5,4,769,1058.502,2.431,,,,,,,,,,,769,27.424,0.000
