RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100892,0
90,149600,971
80,166607,4057
70,175932,4214
60,187535,6549
50,264392,33575
40,1142256,16193
30,1432250,2673
20,1435591,89
10,1440627,2430
5,1945033,82287
