RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
30,0,537770,857584.2,2685966,159,1274.235,16.922,6,83642.98,35770362,380490.4
30,1,417756,741865.7,2666719,32,285.990,13.183,3,55797.28,8778672,361400.6
30,2,409246,964274.0,3448391,161,1352.236,14.305,2,38259.14,2566134,518243.8
30,3,2030,2722.401,1.587,,,,,,,
30,4,1734,2230.342,1.668,9,70.584,2.569,,,,
