RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,786491,1699912,2293801,53315,1145468,82046.91,,,,47261.25,262154,8232.725,1919.120
100,1,998,1181.970,2.009,,,,,,,,,,
100,2,290,489.978,1.634,,,,,,,,,,
100,3,3580,4284.641,26.175,,,,,,,,,,
100,4,2093,2863.395,115.997,,,,,,,,,,
90,0,786565,969938.0,3765007,7,220.546,27.176,22,558315.3,73668065,219326.6,321502,170745.7,281950.2
90,1,997,1268.112,2.337,,,,,,,,,,
90,2,151,333.017,0.107,,,,,,,,,,
90,3,902,966.448,2.582,,,,,,,,,,
90,4,216,263.347,1.498,,,,,,,,,,
80,0,786696,988661.2,3478222,7,202.971,77.585,20,562387.8,100584045,221744.2,320311,174211.8,298568.0
80,1,1825,2281.066,1.391,,,,,,,,,,
80,2,497,827.488,5.424,9,130.548,1.665,,,,,9,0.325,0.000
80,3,2713,3489.734,5.353,,,,,,,,,,
80,4,1346,1754.920,4.258,,,,,,,,,,
70,0,786572,980017.9,18352725,12,377.631,55.535,27,505277.1,90550231,221189.5,316713,158460.6,63936.26
70,1,2556,3413.122,5.585,,,,,,,,,,
70,2,585,956.859,4.542,,,,,,,,,,
70,3,2956,3877.718,116.252,,,,,,,,,,
70,4,1496,1888.131,1.774,,,,,,,,,,
60,0,995997,1621139,3493557,325,6057.681,79.406,17,842395.4,1889767580,345875.8,609185,503109.9,316821.7
60,1,3121,4159.037,22.357,,,,,,,,,,
60,2,1185,1631.114,4.669,,,,,,,,,,
60,3,2971,4140.422,111.831,8,140.316,29.578,,,,,8,0.394,0.000
60,4,2019,2479.031,2.310,,,,,,,,,,
50,0,1048724,1784317,45529344,141,2694.245,96.833,25,913994.9,354131097,380908.1,684343,596240.6,1125199
50,1,1822,2318.814,2.825,,,,,,,,,,
50,2,354,1114.339,18.322,31,466.728,11.202,,,,,31,1.039,0.000
50,3,1192,1673.138,2.448,,,,,,,,,,
50,4,751,969.789,2.031,,,,,,,,,,
40,0,1048655,1841315,3331595,18,393.217,117.035,21,484417.3,65210294,380827.5,702471,649403.1,518910.6
40,1,1104,1349.322,1.085,,,,,,,,,,
40,2,268,539.551,3.523,,,,,,,,,,
40,3,988,1307.270,2.468,,,,,,,,,,
40,4,4633,5233.444,37.642,,,,,,,,,,
30,0,1048773,1837796,1327777,16,298.026,75.787,17,318672.8,115981739,386211.3,691687,623705.3,1808733
30,1,1744,2358.018,3.956,16,229.166,1.920,,,,,16,0.604,0.000
30,2,466,776.871,2.072,,,,,,,,,,
30,3,2112,2942.676,69.305,,,,,,,,,,
30,4,1209,1539.935,2.328,,,,,,,,,,
20,0,1048652,1852647,1326783,18,373.131,97.369,16,454017.7,93883046,383264.6,696385,652457.4,703330.9
20,1,2737,3616.131,4.483,,,,,,,,,,
20,2,1595,2133.615,3.333,,,,,,,,,,
20,3,3080,4121.743,20.116,,,,,,,,,,
20,4,1621,1987.562,2.304,,,,,,,,,,
10,0,1048651,1865365,2985475,17,379.041,115.858,5,112311.6,11703475,384669.3,695366,645654.0,1108645
10,1,409,521.555,2.094,,,,,,,,,,
10,2,188,398.245,0.065,,,,,,,,,,
10,3,2723,4111.971,7.445,,,,,,,,,,
10,4,2163,2500.148,20.325,,,,,,,,,,
5,0,1048723,1868360,2192147,17,356.356,91.425,3,57061.49,15221375,382203.4,696822,645897.0,1142656
5,1,387,459.241,1.864,,,,,,,,,,
5,2,656,878.139,1.313,,,,,,,,,,
5,3,1243,1594.835,1.643,,,,,,,,,,
5,4,4195,4512.248,276.075,,,,,,,,,,
