RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.09,2.11,0:04.21,53315,733251,283694,60520
90,2.22,1.79,0:04.08,7,786559,392427,282537
80,2.31,1.75,0:04.14,7,786562,440439,283230
70,2.36,1.67,0:04.10,12,786562,492093,283934
60,2.38,2.56,0:05.19,325,995510,564514,499659
50,2.41,2.72,0:05.43,141,1048585,565391,550996
40,2.56,2.17,0:05.06,18,1048711,565593,562717
30,2.60,2.02,0:04.92,16,1048710,565592,562771
20,2.46,2.26,0:05.05,18,1048709,565593,562858
10,2.55,1.90,0:04.77,17,1048709,565580,562939
5,2.57,1.83,0:04.72,17,1048710,565591,562978
