RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,4.07,0.12,0:01.66,0,100476,0,0
90,4.16,1.10,0:02.03,42313,107194,62773,46039
80,4.12,1.20,0:02.09,50131,118297,75058,54532
70,4.10,1.39,0:02.19,59205,122191,78854,64245
60,4.01,1.51,0:02.18,63542,109709,73716,69497
50,4.19,1.80,0:02.35,72613,159228,103642,82241
40,5.74,5.03,0:04.01,161403,988888,578895,355444
30,5.53,7.62,0:05.06,248695,1079143,678700,748298
20,4.97,8.00,0:05.13,272535,1100140,705599,788675
10,4.96,8.17,0:05.32,285033,1097573,709754,799085
5,5.98,8.68,0:05.98,312546,1135551,732510,816164
