RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.93,0.11,0:01.60,0,100476,0,0
90,4.15,0.28,0:01.78,1168,140418,44425,41752
80,4.21,0.34,0:01.83,159,152510,60302,51356
70,4.24,0.33,0:01.85,2604,161894,72999,63821
60,4.20,0.41,0:01.87,3809,169097,74951,72027
50,4.76,0.72,0:02.17,26521,207838,106026,101071
40,5.30,2.04,0:02.82,7010,1011518,503087,488812
30,5.21,3.24,0:03.24,7611,1340393,687785,731355
20,5.40,3.02,0:03.27,434,1375711,706034,767813
10,5.68,3.04,0:03.39,129,1382581,709339,775095
5,5.84,3.70,0:03.92,4156,1389236,717007,782488
