RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2
100,0,99636,71908.85,7670.819,,,,,,,,,,,99636,2848.608,34.594
100,1,1207,1108.242,1.546,,,,,,,,,,,1207,37.484,0.000
100,2,209,187.678,1.704,,,,,,,,,,,209,10.190,0.000
100,3,3,3.320,0.135,,,,,,,,,,,3,0.242,0.001
100,4,1531,2268.151,2.199,,,,,,,,,,,1531,53.133,0.000
90,0,125216,211583.1,51243.16,16556,118288.8,501.734,2,16818.46,1659439,,25578,1013.070,71.700,125216,3830.391,104.462
90,1,27756,188681.9,6807.698,23516,164755.6,1268.303,,,,,26698,1023.474,9.201,27756,961.452,10.466
90,2,463,718.235,7.411,4,35.131,13.637,,,,,24,12.847,2.807,463,18.656,0.007
90,3,812,1090.202,2.610,,,,,,,,,,,812,32.281,0.000
90,4,573,794.297,3.324,,,,,,,,,,,573,36.284,0.407
80,0,126047,237711.4,219703.1,19709,141353.7,1245.545,4,33355.13,1284801,,26480,998.545,59.605,126047,3971.230,373.771
80,1,32846,207555.5,22000.84,25812,179243.0,11108.81,1,12170.14,0.000,,31667,1660.318,80.321,32846,1111.128,26.316
80,2,521,616.564,3.097,2,13.945,2.365,,,,,12,1.357,0.071,521,22.317,0.001
80,3,200,276.543,1.836,,,,,,,,,,,200,7.474,0.000
80,4,412,516.679,0.301,,,,,,,,,,,412,16.322,0.000
70,0,129314,285815.8,102041.1,26198,184090.5,1107.976,5,39878.49,710623.5,,29904,1833.496,247.483,129314,4042.268,62.223
70,1,50469,244865.5,270933.2,29902,205578.2,6272.383,,,,,42377,2908.672,1336.169,50469,1670.181,261.129
70,2,936,1400.170,2.431,,,,,,,,10,0.408,0.000,936,35.218,0.002
70,3,708,865.809,0.948,2,15.693,2.140,,,,,9,0.404,0.000,708,25.811,0.000
70,4,424,436.309,2.291,,,,,,,,,,,424,15.696,0.000
60,0,130844,309714.9,652849.5,29148,203834.4,1313.219,6,34808.41,1428762,,31084,1165.651,21.334,130844,4161.086,572.072
60,1,52224,276628.8,9885.114,34702,236902.5,2857.495,1,7438.289,0.000,,44233,1982.085,123.420,52224,1736.079,16.880
60,2,1052,1460.590,1.777,4,30.360,5.120,,,,,15,0.665,0.000,1052,39.698,0.000
60,3,821,1072.090,1.910,,,,,,,,,,,821,29.086,0.000
60,4,955,1254.100,1.445,,,,,,,,,,,955,34.286,0.000
50,0,141987,328888.7,53399.42,30290,212253.4,1260.951,3,16680.89,933604.9,,38114,1607.725,262.396,141987,4521.370,67.942
50,1,96313,314131.3,43956.14,35899,245891.4,41245.93,1,12708.79,0.000,,67510,4496.845,2986.374,96313,3101.998,69.886
50,2,1088,1739.741,3.733,4,28.748,3.291,,,,,14,0.540,0.000,1088,40.858,0.002
50,3,1394,1865.541,2.344,,,,,,,,,,,1394,49.948,0.000
50,4,938,1316.008,2.620,,,,,,,,,,,938,33.973,0.000
40,0,653913,1145397,1172537,77512,583560.3,16532.58,5,26815.38,226629.2,,322099,67288.92,57121.61,653913,21622.59,930.363
40,1,547256,1185143,6669374,95865,701406.0,24554.28,,,,,319437,72362.09,41410.08,547256,18327.52,7911.751
40,2,1583,2974.535,3.893,,,,,,,,10,0.388,0.000,1583,86.292,0.159
40,3,1517,2153.320,2.212,,,,,,,,9,0.418,0.000,1517,57.575,0.000
40,4,1822,2494.198,2.077,,,,,,,,,,,1822,66.314,0.000
30,0,746437,1587719,2348135,121699,896190.0,89771.19,5,36534.58,21115691,,389038,99008.14,121468.0,746437,24552.54,2188.834
30,1,600699,1544008,3788427,126371,941271.4,166326.6,1,7992.260,0.000,,361805,127625.1,708125.6,600699,20124.05,1995.888
30,2,442,799.436,5.114,3,24.014,9.582,,,,,25,5.869,0.989,442,21.059,0.014
30,3,353,502.369,1.923,,,,,,,,,,,353,15.004,0.000
30,4,333,444.773,1.146,,,,,,,,,,,333,12.163,0.000
20,0,751962,1761400,8573187,136112,1008763,66216.42,5,23210.97,119522.1,,399205,127688.6,92896.84,751962,24688.28,7927.894
20,1,630156,1554776,11157950,119146,900169.3,141388.8,1,5471.807,0.000,,375480,130444.6,150672.7,630156,20832.67,84776.78
20,2,1247,2316.742,5.164,3,21.832,4.189,,,,,10,0.373,0.000,1247,52.088,0.007
20,3,685,979.726,2.448,,,,,,,,,,,685,42.771,0.394
20,4,443,577.204,1.741,,,,,,,,,,,443,16.693,0.000
10,0,752997,1830355,1969635,142333,1050680,52616.09,5,31236.47,526141.4,,402964,150981.4,117139.9,752997,25121.74,1154.361
10,1,630123,1599452,3026161,120395,913055.8,33337.33,,,,,378951,157817.2,428590.6,630123,20975.32,2093.967
10,2,196,250.241,2.460,2,15.405,5.375,,,,,34,15.028,2.734,196,6.368,0.000
10,3,2689,3865.969,3.623,,,,,,,,,,,2689,99.661,0.000
10,4,2998,3987.839,30.433,,,,,,,,,,,2998,124.387,1.588
5,0,765542,1930260,6559746,147735,1098899,69609.24,7,27718.34,92607.35,,412339,170379.1,275615.0,765542,25603.23,4486.501
5,1,646086,1733101,2102279,130579,986022.2,33702.29,,,,,391815,178177.3,193414.0,646086,21092.30,910.185
5,2,4859,7782.321,132.043,9,89.681,43.904,,,,,38,8.040,0.794,4859,311.916,3.585
5,3,1932,2795.926,2.105,3,25.301,4.716,,,,,5,0.164,0.000,1932,70.884,0.000
5,4,3379,4549.248,7.739,,,,,,,,,,,3379,136.400,0.271
