RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,545710,79
90,798079,34143
80,791923,34096
70,798110,33976
60,1001379,74526
50,1054426,84341
40,1053738,84984
30,1052695,98128
20,1054034,87218
10,1052722,90369
5,1050813,85269
