RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,726000,767
90,904524,32868
80,904327,32830
70,903491,32828
60,1085921,73873
50,1143728,80758
40,1049310,522789
30,1052710,508954
20,1154048,87127
10,1150846,89444
5,1157469,75313
