RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,786566,638455.8,194994.9,6535,52449.71,111.521,,,,,262778,10693.83,785.156,786566,25922.30,11062.07,,,
100,1,1184,1683.008,3.901,2,17.442,7.258,,,,,8,0.296,0.000,1184,58.241,0.191,,,
100,2,717,1061.979,5.797,,,,,,,,,,,717,27.184,0.000,,,
100,3,619,829.759,1.694,,,,,,,,,,,619,22.740,0.000,,,
100,4,339,465.206,3.183,,,,,,,,,,,339,11.980,0.000,,,
90,0,786494,888518.1,920660.1,32861,233674.1,6462.420,14,68524.09,3909454,,280156,47828.35,44627.79,786494,24344.38,1666.730,,,
90,1,725,986.275,2.467,,,,,,,,,,,725,25.522,0.000,,,
90,2,1243,2540.285,9.136,3,21.513,1.839,,,,,20,6.370,1.470,1243,68.321,0.054,,,
90,3,814,1168.773,2.623,3,23.418,5.430,,,,,15,0.503,0.000,814,29.892,0.000,,,
90,4,399,423.993,1.755,,,,,,,,,,,399,16.192,0.000,,,
80,0,786755,895175.9,3457076,32857,236479.8,4445.116,12,68347.38,1225572,,278069,43153.57,5795.791,786755,24955.58,13802.97,,,
80,1,1103,1568.937,2.491,4,33.789,5.914,,,,,28,1.002,0.000,1103,37.816,0.000,,,
80,2,1540,3194.300,6.733,2,15.061,4.001,,,,,9,0.362,0.000,1540,71.790,0.018,,,
80,3,1483,1958.799,1.813,,,,,,,,,,,1483,52.037,0.000,,,
80,4,982,1257.441,1.594,,,,,,,,,,,982,35.273,0.000,,,
70,0,786569,918566.2,479967.3,32806,235999.8,3999.274,10,53092.13,374039.8,,278533,44530.62,67189.08,786569,24768.70,935.319,,,
70,1,18,33.549,0.425,,,,,,,,,,,18,0.766,0.000,,,
70,2,2276,4368.135,40.815,2,14.579,2.365,,,,,31,5.542,0.608,2276,93.311,0.054,,,
70,3,1467,2064.027,2.479,,,,,,,,,,,1467,63.440,0.090,,,
70,4,1651,2290.775,2.155,,,,,,,,,,,1651,61.911,0.000,,,
60,0,995282,1299924,1820099,70494,508082.6,596698.8,20,115320.5,3731633,,471991,17696.47,1925.739,995282,31035.39,4828.440,,,
60,1,2084,2595.155,110.079,,,,,,,,,,,2084,72.581,0.017,,,
60,2,1367,2481.976,5.480,2,21.771,36.559,,,,,10,0.389,0.000,1367,60.871,0.010,,,
60,3,1093,1440.605,2.050,,,,,,,,,,,1093,56.407,0.261,,,
60,4,635,928.317,1.978,1,14.303,0.000,,,,,7,0.260,0.000,635,26.003,0.000,,,
50,0,1048725,1409371,2354523,87340,600149.3,122817.7,15,93401.94,3355889,,524921,18694.78,5352.039,1048725,34403.33,6194.173,,,
50,1,2088,2927.582,164.478,,,,,,,,,,,2088,91.721,8.249,,,
50,2,1424,2758.827,4.663,1,8.287,0.000,,,,,10,0.394,0.000,1424,60.065,0.009,,,
50,3,1512,1939.974,1.544,,,,,,,,,,,1512,55.728,0.000,,,
50,4,1291,1738.028,2.688,,,,,,,,,,,1291,45.745,0.000,,,
40,0,1048651,1490214,3789075,91577,657984.2,19700.88,8,44128.22,807254.5,,525898,21336.92,7213.494,1048651,33634.42,37613.75,,,
40,1,1077,1468.087,3.338,,,,,,,,,,,1077,41.587,0.000,,,
40,2,404,931.090,6.675,5,38.555,7.348,,,,,16,0.477,0.000,404,17.659,0.008,,,
40,3,254,321.517,1.439,,,,,,,,,,,254,9.282,0.000,,,
40,4,2150,3081.185,23.928,,,,,,,,,,,2150,76.104,0.002,,,
30,0,1048775,1506079,1487992,95390,673234.5,24905.80,3,15794.77,977974.8,,526143,21219.00,5047.239,1048775,33507.03,3702.791,,,
30,1,1452,2022.096,1.549,,,,,,,,,,,1452,68.259,0.156,,,
30,2,1258,2330.077,40.832,4,32.373,11.936,,,,,33,12.794,1.727,1258,54.350,0.010,,,
30,3,950,1322.775,2.974,,,,,,,,,,,950,33.090,0.000,,,
30,4,2593,3063.535,13.361,,,,,,,,,,,2593,120.214,0.303,,,
20,0,1048729,3998774,6577769,524300,3223937,415840.6,1,5666.787,0.000,,524316,17237.89,2038.343,1048729,35018.49,10220.89,,,
20,1,1555,1908.584,2.320,,,,,,,,,,,1555,56.784,0.000,,,
20,2,458,731.546,8.154,5,33.028,1.249,,,,,9,0.371,0.000,458,19.057,0.006,,,
20,3,106,145.725,0.649,,,,,,,,,,,106,4.264,0.000,,,
20,4,3174,4482.555,20.678,,,,,,,,,,,3174,141.963,1.121,,,
10,0,1048876,1441703,4721092,90467,602794.7,12846.83,,,,,524724,17706.69,6562.128,1048876,33399.44,56871.69,,,
10,1,1835,2497.172,2.531,2,19.365,4.330,,,,,8,0.598,0.009,1835,80.504,0.115,,,
10,2,1234,2510.855,5.250,5,35.171,0.669,,,,,38,24.923,4.628,1234,63.078,0.021,,,
10,3,1490,2046.261,2.457,,,,,,,,,,,1490,54.504,0.000,,,
10,4,583,843.776,2.476,,,,,,,,,,,583,22.688,0.000,,,
5,0,1049043,3937908,3296065,524168,3160759,365550.0,,,,,524315,16646.07,1992.871,1049043,34125.90,6907.077,,,
5,1,384,589.509,3.758,8,58.477,6.351,,,,,9,0.289,0.000,384,14.651,0.000,,,
5,2,196,302.547,3.268,4,27.934,2.021,,,,,26,6.507,1.158,196,7.264,0.000,,,
5,3,3528,4975.369,9.958,,,,,,,,1,0.097,0.000,3528,140.012,0.226,,,
5,4,3408,4570.707,10.293,,,,,,,,,,,3408,152.349,0.674,,,
