RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,787493,6545
90,804904,32870
80,802818,32865
70,803288,32811
60,996753,70507
50,1049687,87348
40,1050655,91591
30,1050911,95398
20,1049081,524337
10,1049496,90475
5,1049070,524183
