RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,98989,129786.3,1996.752,,,,,,,,,,,98989,3231.549,0.656,,,
100,1,652,1044.203,0.579,,,,,,,,,,,652,21.820,0.000,,,
100,2,652,1030.091,0.958,,,,,,,,,,,652,21.591,0.000,,,
100,3,729,1138.294,0.669,,,,,,,,,,,729,25.162,0.000,,,
100,4,,,,,,,,,,,,,,,,,,,
90,0,116477,215903.2,23172.46,11303,75612.89,485.837,3,79620.89,347407040,,17463,637.880,0.019,116477,3762.674,22.116,,,
90,1,16958,92092.41,1332.263,10977,73667.54,5717.401,2,45011.69,91449071,,16120,630.107,3.960,16958,667.520,0.690,,,
90,2,18350,79142.25,3384.015,9322,62141.29,662.879,2,61427.80,447368568,,14938,560.255,0.886,18350,663.408,1.924,,,
90,3,17725,82167.12,9378.115,9792,65520.36,667.206,2,60064.11,411940576,,13767,517.650,7.227,17725,628.137,0.188,,,
90,4,395,622.619,0.891,,,,,,,,,,,395,16.185,0.001,,,
80,0,116558,234533.1,140395.0,13375,92423.81,820.170,3,51228.43,19006065,,17472,690.639,16.473,116558,3628.728,7.759,,,
80,1,17349,102298.9,17491.86,12070,82656.74,366.658,,,,,16376,668.348,3.254,17349,662.853,0.800,,,
80,2,15775,94943.29,1051.328,11306,76853.04,300.017,,,,,15011,576.426,0.266,15775,595.330,0.046,,,
80,3,18205,92163.04,9621.020,10632,73409.70,813.412,,,,,15179,643.136,3.885,18205,681.185,4.346,,,
80,4,,,,,,,,,,,,,,,,,,,
70,0,116809,252637.0,30657.93,15758,106041.6,935.579,5,71114.95,21332137,,17471,718.330,84.707,116809,3859.773,12.268,,,
70,1,18081,117931.0,10392.52,14692,96829.90,1717.604,,,,,17411,663.448,0.512,18081,664.131,0.280,,,
70,2,16866,109200.4,4985.821,13412,89633.68,480.029,,,,,16143,610.466,0.290,16866,626.227,0.579,,,
70,3,16649,106793.6,1899.261,13352,87778.42,699.192,,,,,15114,578.260,1.734,16649,608.115,0.041,,,
70,4,302,570.550,2.559,,,,,,,,,,,302,12.010,0.000,,,
60,0,130656,265580.1,49125.28,17560,116413.2,1308.214,4,60209.29,43222842,,24554,938.119,9.905,130656,4272.923,41.064,,,
60,1,18312,128566.7,17879.75,16670,108335.4,1089.844,,,,,17534,649.018,0.022,18312,698.858,0.725,,,
60,2,35738,134487.4,15289.82,15434,102095.7,1574.754,,,,,26096,972.370,1.971,35738,1307.099,7.527,,,
60,3,32311,123741.6,65170.37,14435,94277.60,1085.103,,,,,24157,888.736,1.892,32311,1157.777,1.861,,,
60,4,28,32.866,0.534,,,,,,,,,,,28,1.183,0.000,,,
50,0,122938,267742.1,32016.25,17407,115679.9,1854.336,1,26923.05,0.000,,20661,898.848,25.921,122938,4105.981,2.603,,,
50,1,39662,152096.4,27584.31,17451,115224.4,881.020,,,,,28058,1358.275,238.782,39662,1444.053,12.451,,,
50,2,34183,144714.1,105358.6,17145,112465.6,1644.979,,,,,25481,1006.203,18.864,34183,1229.280,6.661,,,
50,3,33098,134036.9,104132.2,15194,102854.2,1063.120,,,,,24389,1070.141,39.714,33098,1191.765,1.550,,,
50,4,219,349.952,1.113,,,,,,,,,,,219,9.400,0.000,,,
40,0,331089,768000.0,376453.7,49261,380492.2,9124.814,4,57630.62,69646216,,138234,28032.29,99818.03,331089,11747.48,274.725,,,
40,1,223299,576673.3,359336.0,40059,311656.4,8937.361,1,14860.76,0.000,,129203,22974.96,4743.271,223299,8480.068,370.650,,,
40,2,217239,632392.8,193006.8,48316,367512.5,13244.15,1,8491.143,0.000,,126996,27672.29,79067.23,217239,8300.541,193.818,,,
40,3,216563,609383.1,278849.8,46440,351617.7,53296.53,2,18647.75,2993840,,126389,25788.00,17058.99,216563,8208.681,212.483,,,
40,4,,,,,,,,,,,,,,,,,,,
30,0,365094,900710.7,465824.4,62429,455180.4,27838.22,4,66919.52,46453136,,164407,30176.69,21023.95,365094,13168.13,142.808,,,
30,1,243342,643759.2,2146478,47256,354233.8,7047.719,3,50005.23,36649527,,140316,25734.07,58668.67,243342,9084.323,375.308,,,
30,2,233704,673884.9,321496.3,49857,381639.2,9056.393,4,53283.21,27261327,,136955,34169.46,64816.76,233704,8919.354,125.582,,,
30,3,232036,669950.1,259741.2,51306,389084.6,8097.787,2,26516.23,41185853,,136092,32314.62,23023.60,232036,8818.379,66.002,,,
30,4,430,878.674,0.925,,,,,,,,,,,430,25.328,0.000,,,
20,0,372317,1059646,516925.4,77283,573224.5,33485.26,5,58603.31,21222015,,173127,45527.65,23486.29,372317,13351.93,156.746,,,
20,1,243565,784648.6,658714.5,55943,443216.8,15185.23,2,32544.93,78615906,,142857,45925.84,19163.99,243565,9115.061,90.533,,,
20,2,243374,737377.3,306981.1,53952,417683.7,10719.83,2,38195.54,1589961,,142056,37706.12,18705.10,243374,9101.230,87.719,,,
20,3,243465,701985.1,7506271,50332,389972.2,8900.156,2,24161.51,53802188,,141753,35516.23,15585.07,243465,9080.098,2632.449,,,
20,4,378,584.879,0.649,,,,,,,,,,,378,15.000,0.000,,,
10,0,375962,1137167,583552.2,82451,628120.0,34865.19,5,50405.78,8669436,,177544,53105.18,77927.80,375962,13619.15,386.352,,,
10,1,245330,833439.4,999536.5,55352,458086.9,33890.28,1,11495.43,0.000,,144864,55190.44,300138.7,245330,9492.634,847.262,,,
10,2,245425,842207.3,2207821,56096,469578.6,21138.36,1,11580.95,0.000,,145033,54267.32,34242.84,245425,9414.431,1540.530,,,
