RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,7.50,0.23,0:01.96,0,101077,0,0
90,7.70,0.73,0:02.11,235,159075,0,42499
80,7.99,0.79,0:02.22,170,166774,0,53134
70,7.67,0.74,0:02.15,251,166512,0,60030
60,8.02,0.73,0:02.20,495,193996,0,67844
50,8.48,1.31,0:02.42,3909,361138,0,90479
40,9.64,3.43,0:03.08,4785,993840,0,401166
30,9.57,3.86,0:03.23,845,1086044,0,553139
20,9.55,4.33,0:03.30,6161,1119800,0,585068
10,10.50,5.12,0:03.67,8310,1131443,0,600871
5,12.16,11.09,0:05.39,81658,2161296,0,889061
