RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1446272,0
90,1452216,3268
80,1481068,3282
70,1792114,51742
60,2413782,93548
50,3198164,221791
40,7288898,215152
30,8898803,349330
20,9981497,280707
10,11202800,30665
5,11573297,9590
