RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,1446229,1193454,1181185,,,,,,,88588.98,,,,1446229,206499.3,85062.74,,,
100,1,2570,3609.470,6.059,,,,,,,,,,,2570,88.903,0.001,,,
100,2,2205,2958.277,21.200,,,,,,,,,,,2205,104.407,1.735,,,
100,3,1940,2570.612,2.560,,,,,,,,,,,1940,85.924,0.176,,,
100,4,1346,1797.283,2.356,,,,,,,,,,,1346,47.146,0.000,,,
90,0,1451901,1244905,854198.0,3225,20554.90,12.966,13,109006.7,2474691,87592.11,3225,452.076,221.500,1451901,210078.0,195507.8,,,
90,1,3171,4328.397,13.971,,,,,,,,,,,3171,123.374,0.457,,,
90,2,2756,3849.728,10.962,,,,,,,,,,,2756,95.611,0.002,,,
90,3,2278,2932.408,12.552,,,,,,,,,,,2278,80.992,0.004,,,
90,4,1539,2256.163,5.083,16,121.785,17.579,,,,,16,0.524,0.000,1539,56.187,0.001,,,
80,0,1480613,1291819,1448075,3225,20791.03,15.078,24,173711.9,5545153,93648.55,17636,542.391,2.645,1480613,217509.0,544385.8,,,
80,1,1823,2438.949,1.865,,,,,,,,,,,1823,65.801,0.000,,,
80,2,1384,1828.849,2.112,,,,,,,,,,,1384,55.077,0.002,,,
80,3,1082,1401.852,2.015,,,,,,,,,,,1082,38.338,0.000,,,
80,4,4365,5557.151,83.862,,,,,,,,,,,4365,192.570,0.665,,,
70,0,1791726,1938466,4549013,51685,336279.8,3993.692,50,342013.1,7913163,166105.5,200992,10257.97,34427.07,1791726,321364.7,1525001,,,
70,1,1896,2600.250,2.389,16,103.598,1.863,,,,,16,0.538,0.000,1896,67.841,0.000,,,
70,2,1407,2143.651,4.548,,,,,,,,,,,1407,54.466,0.003,,,
70,3,734,1011.095,1.555,,,,,,,,,,,734,28.575,0.000,,,
70,4,777,1030.662,5.898,,,,,,,,,,,777,31.363,0.000,,,
60,0,2413335,2930125,11455471,93495,622470.9,52800.68,84,490999.2,3922818,360754.9,590701,19836.94,13720.54,2413335,580478.5,1783566,,,
60,1,652,892.806,2.937,,,,,,,,,,,652,24.456,0.000,,,
60,2,3391,7757.837,37.411,,,,,,,,,,,3391,205.553,1.101,,,
60,3,3441,4846.245,8.708,16,109.837,2.100,,,,,16,0.516,0.000,3441,138.122,0.281,,,
60,4,3679,5037.379,52.712,,,,,,,,,,,3679,127.369,0.004,,,
50,0,3197709,5145881,8891887,221734,1487000,261302.4,93,603014.7,2835838,847993.1,1379248,46133.69,101808.0,3197709,1146765,5347437,,,
50,1,2172,2783.820,13.930,,,,,,,,,,,2172,94.454,1.229,,,
50,2,1168,2379.174,10.620,,,,,,,,,,,1168,60.799,0.028,,,
50,3,503,696.434,3.800,,,,,,,,,,,503,17.426,0.000,,,
50,4,5243,7837.696,44.146,,,,,,,,,,,5243,185.026,0.004,,,
40,0,7288561,12123190,3918284,215095,1582426,1942743,158,1015160,4552347,3378350,4382064,159547.3,1148027,7288561,4112269,3801420,,,
40,1,10121,13183.71,103.219,,,,,,,,,,,10121,455.002,3.194,,,
40,2,8146,23847.92,802.493,,,,,,,,,,,8146,492.071,2.889,,,
40,3,8905,12217.50,73.111,,,,,,,,,,,8905,347.123,1.950,,,
40,4,9376,12960.35,87.956,,,,,,,,,,,9376,432.782,4.810,,,
30,0,8898417,16912427,11011311,349274,2488922,718984.4,122,738930.7,5085702,5181465,7025293,240026.0,968589.8,8898417,6069612,5211501,,,
30,1,4534,5846.242,6.792,,,,,,,,,,,4534,181.697,0.381,,,
30,2,3714,11229.25,291.322,,,,,,,,,,,3714,267.822,3.610,,,
30,3,18312,23247.96,7143.802,,,,,,,,,,,18312,1054.961,291.243,,,
30,4,9346,13889.82,143.091,8,53.706,2.816,,,,,8,0.303,0.000,9346,386.362,4.370,,,
20,0,9981196,18797561,6898463,280651,1937020,226021.2,84,602139.5,6009410,6462371,8438606,285696.5,586526.4,9981196,7455223,414225.0,,,
20,1,9476,12936.52,49.469,16,104.278,1.677,,,,,16,0.510,0.000,9476,365.032,0.679,,,
20,2,4801,13140.04,214.926,8,73.046,31.118,,,,,9,0.323,0.000,4801,315.852,2.283,,,
20,3,2099,3034.950,1028.220,,,,,,,,,,,2099,93.305,4.384,,,
20,4,2079,2693.244,561.254,,,,,,,,,,,2079,77.165,0.059,,,
10,0,11202606,19669197,9745154,30609,199492.1,10546.84,34,225137.6,2660992,7729624,9753625,334139.2,5546068,11202606,8832164,6355723,,,
10,1,12986,17610.89,245.242,,,,,,,,,,,12986,531.245,11.137,,,
10,2,11905,32967.77,465.452,32,235.599,11.277,,,,,32,1.273,0.000,11905,731.189,3.541,,,
10,3,7146,9673.689,26.632,16,100.798,1.559,,,,,16,0.533,0.000,7146,282.455,0.529,,,
