RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.70,0.10,0:03.80,0,104760,0,0
90,3.64,0.31,0:03.96,14329,112153,26393,16664
80,3.65,0.71,0:04.37,51002,116722,78138,56690
70,3.59,0.85,0:04.45,67091,113670,76276,73861
60,3.62,0.91,0:04.54,75834,118247,81928,83115
50,3.77,1.01,0:04.78,88958,157031,109771,105264
40,4.11,1.96,0:06.28,127641,584230,356671,327486
30,4.36,3.59,0:08.43,221775,1072896,656411,711376
20,4.41,3.82,0:08.73,229520,1113581,688350,761221
10,4.70,7.74,0:13.90,458520,2149452,1267424,1500410
5,4.53,8.02,0:13.97,455940,2209809,1283112,1632112
