RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,184,299.951,0.763,,,,,,,
100,1,203,338.184,0.668,,,,,,,
100,2,126,211.134,0.840,,,,,,,
100,3,206,338.142,0.773,,,,,,,
100,4,,,,,,,,,,
90,0,116,185.758,0.669,,,,,,,
90,1,87,112.965,0.624,,,,,,,
90,2,4,9.580,1.129,,,,,,,
90,3,39,47.055,2.055,,,,,,,
90,4,,,,,,,,,,
80,0,5,11.871,1.509,,,,,,,
80,1,13,23.651,1.655,,,,,,,
80,2,112,197.426,1.308,,,,,,,
80,3,,,,,,,,,,
80,4,,,,,,,,,,
70,0,118,174.942,0.557,,,,,,,
70,1,13,18.716,0.777,,,,,,,
70,2,79,107.012,0.569,,,,,,,
70,3,,,,,,,,,,
70,4,77,126.667,1.197,,,,,,,
60,0,117,160.658,0.696,,,,,,,
60,1,13,22.091,1.282,,,,,,,
60,2,,,,,,,,,,
60,3,131,191.621,0.849,,,,,,,
60,4,,,,,,,,,,
50,0,5,14.857,1.001,,,,,,,
50,1,102,161.939,0.489,,,,,,,
50,2,77,118.995,0.841,,,,,,,
50,3,43,60.107,1.860,,,,,,,
50,4,45,35.565,0.592,,,,,,,
40,0,5,10.570,0.558,,,,,,,
40,1,87,128.689,0.723,,,,,,,
40,2,74,103.386,1.062,,,,,,,
40,3,4,9.862,0.902,,,,,,,
40,4,42,70.513,2.990,,,,,,,
30,0,5,14.389,2.808,,,,,,,
30,1,13,23.803,1.303,,,,,,,
30,2,302,464.467,0.610,,,,,,,
30,3,,,,,,,,,,
30,4,22,15.342,0.399,,,,,,,
20,0,218,398.368,0.707,,,,,,,
20,1,200,311.239,1.461,,,,,,,
20,2,246,412.196,0.691,,,,,,,
20,3,5,14.231,4.090,,,,,,,
20,4,22,18.395,0.659,,,,,,,
10,0,5,11.705,0.706,,,,,,,
10,1,13,20.542,1.080,,,,,,,
10,2,166,252.439,0.636,,,,,,,
10,3,5,15.050,3.698,,,,,,,
10,4,,,,,,,,,,
5,0,78,141.968,1.434,,,,,,,
5,1,109,177.329,0.580,,,,,,,
5,2,166,277.154,0.718,,,,,,,
5,3,7,17.144,1.562,,,,,,,
5,4,5,11.826,0.875,,,,,,,
