RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105016,0
90,141901,21535
80,173702,47596
70,183227,62380
60,196278,73359
50,284984,81016
40,815972,125867
30,1504799,218654
20,1544855,231451
10,2988230,450302
5,3117440,454228
