RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,5,9.302,1.155,,,,,,,
100,1,13,21.513,1.094,,,,,,,
100,2,204,322.156,2.158,,,,,,,
100,3,111,185.371,0.790,,,,,,,
100,4,194,290.001,0.605,,,,,,,
90,0,79,105.283,0.794,,,,,,,
90,1,212,300.388,0.800,,,,,,,
90,2,13,20.343,0.850,,,,,,,
90,3,,,,,,,,,,
90,4,,,,,,,,,,
80,0,5,11.296,1.036,,,,,,,
80,1,78,108.703,0.899,,,,,,,
80,2,77,152.771,1.203,,,,,,,
80,3,,,,,,,,,,
80,4,13,21.926,1.024,,,,,,,
70,0,42,40.275,0.792,,,,,,,
70,1,77,118.294,1.038,,,,,,,
70,2,,,,,,,,,,
70,3,76,111.995,0.878,,,,,,,
70,4,,,,,,,,,,
60,0,43,20.331,0.346,,,,,,,
60,1,13,19.593,0.971,,,,,,,
60,2,76,161.976,1.528,,,,,,,
60,3,56,88.074,0.499,,,,,,,
60,4,111,180.384,0.687,,,,,,,
50,0,5,12.243,1.609,,,,,,,
50,1,88,153.954,1.246,,,,,,,
50,2,107,158.372,1.137,,,,,,,
50,3,4,11.113,1.946,,,,,,,
50,4,,,,,,,,,,
40,0,77,36.208,0.309,,,,,,,
40,1,76,100.118,0.739,,,,,,,
40,2,134,207.340,0.625,,,,,,,
40,3,,,,,,,,,,
40,4,143,222.235,1.185,,,,,,,
30,0,84,129.926,0.843,,,,,,,
30,1,13,26.750,1.335,,,,,,,
30,2,111,210.759,0.857,,,,,,,
30,3,,,,,,,,,,
30,4,,,,,,,,,,
20,0,78,114.428,0.899,,,,,,,
20,1,78,110.408,0.790,,,,,,,
20,2,13,20.905,1.001,,,,,,,
20,3,111,170.773,0.598,,,,,,,
20,4,42,44.403,1.637,,,,,,,
10,0,188,292.027,0.672,,,,,,,
10,1,113,181.952,0.595,,,,,,,
10,2,50,69.134,0.452,,,,,,,
10,3,,,,,,,,,,
10,4,85,165.901,0.848,,,,,,,
5,0,6,13.325,0.970,,,,,,,
5,1,5,13.311,1.592,,,,,,,
5,2,111,214.649,0.891,,,,,,,
5,3,311,478.169,0.554,,,,,,,
5,4,27,31.956,1.513,,,,,,,
